pair,trade_number,direction,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,outcome,pnl_R,exit_reason
EURUSD,130,long,2008-04-01T16:00:00+00:00,2008-04-02T16:00:00+00:00,1.5614,1.568411,1.544553,1.572936,win,0.416,Exit at 1.56841 via mean_revert -> WIN (+0.42R)
EURUSD,131,long,2008-04-03T12:00:00+00:00,2008-04-03T12:00:00+00:00,1.5529,1.564443,1.536441,1.564443,win,0.701,Exit at 1.56444 via mean_revert -> WIN (+0.70R)
EURUSD,132,long,2008-04-24T12:00:00+00:00,2008-04-25T04:00:00+00:00,1.5758,1.5605,1.5605,1.58802,loss,-1.0,Exit at 1.56050 via atr_stop -> LOSS (-1.00R)
EURUSD,133,short,2008-05-12T16:00:00+00:00,2008-05-13T08:00:00+00:00,1.5535,1.547888,1.567938,1.544528,win,0.389,Exit at 1.54789 via mean_revert -> WIN (+0.39R)
EURUSD,134,long,2008-05-28T16:00:00+00:00,2008-05-29T16:00:00+00:00,1.5626,1.550575,1.550575,1.571725,loss,-1.0,Exit at 1.55058 via atr_stop -> LOSS (-1.00R)
EURUSD,135,long,2008-07-04T00:00:00+00:00,2008-07-07T16:00:00+00:00,1.5686,1.571737,1.555907,1.577066,win,0.247,Exit at 1.57174 via mean_revert -> WIN (+0.25R)
EURUSD,136,short,2008-08-21T16:00:00+00:00,2008-08-22T08:00:00+00:00,1.4874,1.480475,1.502808,1.477512,win,0.449,Exit at 1.48047 via mean_revert -> WIN (+0.45R)
EURUSD,137,short,2008-09-14T20:00:00+00:00,2008-09-15T08:00:00+00:00,1.4289,1.413813,1.449302,1.40941,win,0.739,Exit at 1.41381 via mean_revert -> WIN (+0.74R)
EURUSD,138,short,2008-10-29T16:00:00+00:00,2008-10-30T00:00:00+00:00,1.2889,1.324727,1.324727,1.26632,loss,-1.0,Exit at 1.32473 via atr_stop -> LOSS (-1.00R)
EURUSD,139,short,2008-10-30T08:00:00+00:00,2008-10-30T20:00:00+00:00,1.3155,1.2833,1.352985,1.276102,win,0.859,Exit at 1.28330 via mean_revert -> WIN (+0.86R)
EURUSD,140,short,2008-11-13T20:00:00+00:00,2008-11-14T12:00:00+00:00,1.285,1.265294,1.315873,1.266085,win,0.638,Exit at 1.26529 via mean_revert -> WIN (+0.64R)
EURUSD,141,short,2008-11-24T12:00:00+00:00,2008-11-25T12:00:00+00:00,1.2775,1.302254,1.302254,1.260771,loss,-1.0,Exit at 1.30225 via atr_stop -> LOSS (-1.00R)
EURUSD,142,long,2008-12-19T16:00:00+00:00,2008-12-22T08:00:00+00:00,1.3865,1.411914,1.347257,1.410721,win,0.648,Exit at 1.41191 via mean_revert -> WIN (+0.65R)
EURUSD,143,long,2009-01-05T08:00:00+00:00,2009-01-06T08:00:00+00:00,1.3668,1.337996,1.337996,1.392874,loss,-1.0,Exit at 1.33800 via atr_stop -> LOSS (-1.00R)
EURUSD,144,short,2009-01-27T08:00:00+00:00,2009-01-28T16:00:00+00:00,1.3258,1.316955,1.352665,1.305998,win,0.329,Exit at 1.31696 via mean_revert -> WIN (+0.33R)
EURUSD,145,short,2009-02-03T20:00:00+00:00,2009-02-04T08:00:00+00:00,1.3039,1.290252,1.327488,1.289343,win,0.579,Exit at 1.29025 via mean_revert -> WIN (+0.58R)
EURUSD,146,short,2009-02-09T16:00:00+00:00,2009-02-09T20:00:00+00:00,1.3063,1.292006,1.327115,1.291283,win,0.687,Exit at 1.29201 via mean_revert -> WIN (+0.69R)
EURUSD,147,short,2009-02-20T20:00:00+00:00,2009-02-23T12:00:00+00:00,1.2836,1.272641,1.303317,1.266008,win,0.556,Exit at 1.27264 via mean_revert -> WIN (+0.56R)
EURUSD,148,short,2009-03-10T12:00:00+00:00,2009-03-10T16:00:00+00:00,1.2796,1.268368,1.298845,1.267484,win,0.584,Exit at 1.26837 via mean_revert -> WIN (+0.58R)
EURUSD,149,long,2009-03-27T12:00:00+00:00,2009-03-31T08:00:00+00:00,1.33255,1.331651,1.309245,1.348351,loss,-0.039,Exit at 1.33165 via mean_revert -> LOSS (-0.04R)
EURUSD,150,long,2009-04-07T12:00:00+00:00,2009-04-09T04:00:00+00:00,1.32549,1.329886,1.306051,1.339394,win,0.226,Exit at 1.32989 via mean_revert -> WIN (+0.23R)
EURUSD,151,short,2009-04-23T20:00:00+00:00,2009-04-24T12:00:00+00:00,1.31396,1.3289,1.3289,1.30024,loss,-1.0,Exit at 1.32890 via atr_stop -> LOSS (-1.00R)
EURUSD,152,long,2009-05-18T00:00:00+00:00,2009-05-18T16:00:00+00:00,1.34531,1.351737,1.329222,1.355463,win,0.399,Exit at 1.35174 via mean_revert -> WIN (+0.40R)
EURUSD,153,long,2009-05-28T00:00:00+00:00,2009-05-28T12:00:00+00:00,1.38318,1.390973,1.366905,1.39323,win,0.479,Exit at 1.39097 via mean_revert -> WIN (+0.48R)
EURUSD,154,long,2009-06-05T16:00:00+00:00,2009-06-09T12:00:00+00:00,1.39888,1.39741,1.376846,1.415435,loss,-0.067,Exit at 1.39741 via mean_revert -> LOSS (-0.07R)
EURUSD,155,long,2009-06-15T08:00:00+00:00,2009-06-16T12:00:00+00:00,1.38715,1.391872,1.368618,1.39899,win,0.255,Exit at 1.39187 via mean_revert -> WIN (+0.25R)
EURUSD,156,long,2009-07-06T08:00:00+00:00,2009-07-06T20:00:00+00:00,1.39346,1.398253,1.381323,1.400861,win,0.395,Exit at 1.39825 via mean_revert -> WIN (+0.39R)
EURUSD,157,long,2009-07-29T12:00:00+00:00,2009-07-31T00:00:00+00:00,1.40942,1.410288,1.39561,1.418102,win,0.063,Exit at 1.41029 via mean_revert -> WIN (+0.06R)
EURUSD,158,long,2009-08-07T16:00:00+00:00,2009-08-12T08:00:00+00:00,1.41784,1.415765,1.403408,1.434836,loss,-0.144,Exit at 1.41576 via mean_revert -> LOSS (-0.14R)
EURUSD,159,long,2009-09-28T04:00:00+00:00,2009-09-28T12:00:00+00:00,1.45778,1.466289,1.442829,1.468141,win,0.569,Exit at 1.46629 via mean_revert -> WIN (+0.57R)
EURUSD,160,long,2009-10-26T20:00:00+00:00,2009-10-28T12:00:00+00:00,1.48754,1.474558,1.474558,1.497533,loss,-1.0,Exit at 1.47456 via atr_stop -> LOSS (-1.00R)
EURUSD,161,long,2009-11-12T16:00:00+00:00,2009-11-13T16:00:00+00:00,1.4864,1.492011,1.47398,1.495494,win,0.452,Exit at 1.49201 via mean_revert -> WIN (+0.45R)
EURUSD,162,short,2009-12-24T12:00:00+00:00,2009-12-29T00:00:00+00:00,1.44064,1.435664,1.452469,1.432629,win,0.421,Exit at 1.43566 via mean_revert -> WIN (+0.42R)
EURUSD,163,short,2009-12-29T08:00:00+00:00,2009-12-29T12:00:00+00:00,1.44337,1.438265,1.452993,1.437223,win,0.531,Exit at 1.43827 via mean_revert -> WIN (+0.53R)
EURUSD,164,short,2010-01-11T00:00:00+00:00,2010-01-12T20:00:00+00:00,1.44832,1.446761,1.461249,1.439238,win,0.121,Exit at 1.44676 via mean_revert -> WIN (+0.12R)
EURUSD,165,short,2010-02-03T08:00:00+00:00,2010-02-03T12:00:00+00:00,1.40061,1.394298,1.410205,1.39423,win,0.658,Exit at 1.39430 via mean_revert -> WIN (+0.66R)
EURUSD,166,short,2010-02-16T16:00:00+00:00,2010-02-17T12:00:00+00:00,1.37412,1.368245,1.38675,1.365718,win,0.465,Exit at 1.36825 via mean_revert -> WIN (+0.47R)
EURUSD,167,short,2010-02-23T08:00:00+00:00,2010-02-23T08:00:00+00:00,1.36856,1.360593,1.381117,1.360593,win,0.634,Exit at 1.36059 via mean_revert -> WIN (+0.63R)
EURUSD,168,short,2010-03-03T16:00:00+00:00,2010-03-04T12:00:00+00:00,1.37298,1.3637,1.389643,1.362758,win,0.557,Exit at 1.36370 via mean_revert -> WIN (+0.56R)
EURUSD,169,short,2010-03-12T08:00:00+00:00,2010-03-15T08:00:00+00:00,1.3721,1.370768,1.38202,1.365358,win,0.134,Exit at 1.37077 via mean_revert -> WIN (+0.13R)
EURUSD,170,short,2010-03-29T08:00:00+00:00,2010-03-30T12:00:00+00:00,1.3497,1.343637,1.362826,1.33952,win,0.462,Exit at 1.34364 via mean_revert -> WIN (+0.46R)
EURUSD,171,short,2010-04-09T16:00:00+00:00,2010-04-11T20:00:00+00:00,1.34664,1.358393,1.358393,1.339156,loss,-1.0,Exit at 1.35839 via atr_stop -> LOSS (-1.00R)
EURUSD,172,short,2010-05-10T08:00:00+00:00,2010-05-10T12:00:00+00:00,1.30383,1.28489,1.32892,1.284678,win,0.755,Exit at 1.28489 via mean_revert -> WIN (+0.75R)
EURUSD,173,short,2010-05-21T04:00:00+00:00,2010-05-24T04:00:00+00:00,1.25943,1.247444,1.284444,1.240322,win,0.479,Exit at 1.24744 via mean_revert -> WIN (+0.48R)
EURUSD,174,short,2010-06-10T20:00:00+00:00,2010-06-11T12:00:00+00:00,1.21394,1.205559,1.22996,1.202126,win,0.523,Exit at 1.20556 via mean_revert -> WIN (+0.52R)
EURUSD,175,short,2010-06-14T00:00:00+00:00,2010-06-15T04:00:00+00:00,1.22055,1.217006,1.236038,1.208924,win,0.229,Exit at 1.21701 via mean_revert -> WIN (+0.23R)
EURUSD,176,short,2010-06-15T16:00:00+00:00,2010-06-17T00:00:00+00:00,1.2326,1.228145,1.248387,1.220797,win,0.282,Exit at 1.22815 via mean_revert -> WIN (+0.28R)
EURUSD,177,long,2010-07-13T08:00:00+00:00,2010-07-13T12:00:00+00:00,1.25368,1.260428,1.243779,1.260899,win,0.682,Exit at 1.26043 via mean_revert -> WIN (+0.68R)
EURUSD,178,long,2010-07-21T20:00:00+00:00,2010-07-22T08:00:00+00:00,1.27672,1.285728,1.262429,1.287639,win,0.63,Exit at 1.28573 via mean_revert -> WIN (+0.63R)
EURUSD,179,long,2010-08-10T16:00:00+00:00,2010-08-10T16:00:00+00:00,1.30935,1.319047,1.297912,1.319047,win,0.848,Exit at 1.31905 via mean_revert -> WIN (+0.85R)
EURUSD,180,long,2010-08-11T08:00:00+00:00,2010-08-11T12:00:00+00:00,1.30628,1.292467,1.292467,1.317632,loss,-1.0,Exit at 1.29247 via atr_stop -> LOSS (-1.00R)
EURUSD,181,long,2010-08-12T08:00:00+00:00,2010-08-13T12:00:00+00:00,1.29237,1.27693,1.27693,1.307018,loss,-1.0,Exit at 1.27693 via atr_stop -> LOSS (-1.00R)
EURUSD,182,long,2010-10-18T04:00:00+00:00,2010-10-18T12:00:00+00:00,1.38815,1.397075,1.372743,1.398145,win,0.579,Exit at 1.39707 via mean_revert -> WIN (+0.58R)
EURUSD,183,long,2010-10-19T16:00:00+00:00,2010-10-20T12:00:00+00:00,1.38274,1.386276,1.365584,1.39342,win,0.206,Exit at 1.38628 via mean_revert -> WIN (+0.21R)
EURUSD,184,long,2010-10-27T04:00:00+00:00,2010-10-28T08:00:00+00:00,1.38126,1.386025,1.366329,1.390552,win,0.319,Exit at 1.38603 via mean_revert -> WIN (+0.32R)
EURUSD,185,long,2010-11-08T04:00:00+00:00,2010-11-09T16:00:00+00:00,1.39532,1.37777,1.37777,1.407292,loss,-1.0,Exit at 1.37777 via atr_stop -> LOSS (-1.00R)
EURUSD,186,short,2010-11-19T08:00:00+00:00,2010-11-22T12:00:00+00:00,1.37048,1.367,1.385289,1.360531,win,0.235,Exit at 1.36700 via mean_revert -> WIN (+0.23R)
EURUSD,187,short,2010-12-03T16:00:00+00:00,2010-12-06T08:00:00+00:00,1.33659,1.325975,1.354405,1.317058,win,0.596,Exit at 1.32597 via mean_revert -> WIN (+0.60R)
EURUSD,188,short,2010-12-13T16:00:00+00:00,2010-12-15T04:00:00+00:00,1.33883,1.333997,1.353081,1.327409,win,0.339,Exit at 1.33400 via mean_revert -> WIN (+0.34R)
EURUSD,189,short,2010-12-28T00:00:00+00:00,2010-12-28T12:00:00+00:00,1.32325,1.316619,1.333672,1.31476,win,0.636,Exit at 1.31662 via mean_revert -> WIN (+0.64R)
EURUSD,190,short,2010-12-30T20:00:00+00:00,2010-12-31T12:00:00+00:00,1.32864,1.339816,1.339816,1.321691,loss,-1.0,Exit at 1.33982 via atr_stop -> LOSS (-1.00R)
EURUSD,191,short,2011-01-12T16:00:00+00:00,2011-01-13T12:00:00+00:00,1.30657,1.320532,1.320532,1.297868,loss,-1.0,Exit at 1.32053 via atr_stop -> LOSS (-1.00R)
EURUSD,192,long,2011-02-03T16:00:00+00:00,2011-02-07T12:00:00+00:00,1.3653,1.351767,1.351767,1.374024,loss,-1.0,Exit at 1.35177 via atr_stop -> LOSS (-1.00R)
EURUSD,193,long,2011-02-11T08:00:00+00:00,2011-02-15T08:00:00+00:00,1.35398,1.351837,1.342354,1.361766,loss,-0.184,Exit at 1.35184 via mean_revert -> LOSS (-0.18R)
EURUSD,194,long,2011-03-09T00:00:00+00:00,2011-03-09T08:00:00+00:00,1.388,1.393153,1.378384,1.393873,win,0.536,Exit at 1.39315 via mean_revert -> WIN (+0.54R)
EURUSD,195,long,2011-03-10T08:00:00+00:00,2011-03-11T12:00:00+00:00,1.38363,1.384438,1.373107,1.39047,win,0.077,Exit at 1.38444 via mean_revert -> WIN (+0.08R)
EURUSD,196,long,2011-03-23T20:00:00+00:00,2011-03-24T08:00:00+00:00,1.40853,1.414632,1.396817,1.41574,win,0.521,Exit at 1.41463 via mean_revert -> WIN (+0.52R)
EURUSD,197,long,2011-04-18T08:00:00+00:00,2011-04-18T12:00:00+00:00,1.43387,1.42123,1.42123,1.442399,loss,-1.0,Exit at 1.42123 via atr_stop -> LOSS (-1.00R)
EURUSD,198,long,2011-04-18T20:00:00+00:00,2011-04-19T16:00:00+00:00,1.42313,1.433705,1.407859,1.438049,win,0.692,Exit at 1.43371 via mean_revert -> WIN (+0.69R)
EURUSD,199,long,2011-05-05T16:00:00+00:00,2011-05-06T16:00:00+00:00,1.45796,1.439625,1.439625,1.478453,loss,-1.0,Exit at 1.43963 via atr_stop -> LOSS (-1.00R)
EURUSD,200,short,2011-05-27T04:00:00+00:00,2011-05-31T20:00:00+00:00,1.42622,1.44329,1.44329,1.413766,loss,-1.0,Exit at 1.44329 via atr_stop -> LOSS (-1.00R)
EURUSD,201,long,2011-06-10T08:00:00+00:00,2011-06-10T16:00:00+00:00,1.44558,1.432428,1.432428,1.457667,loss,-1.0,Exit at 1.43243 via atr_stop -> LOSS (-1.00R)
EURUSD,202,short,2011-06-21T00:00:00+00:00,2011-06-22T16:00:00+00:00,1.43614,1.436228,1.452615,1.425577,loss,-0.005,Exit at 1.43623 via mean_revert -> LOSS (-0.01R)
EURUSD,203,short,2011-07-14T00:00:00+00:00,2011-07-15T04:00:00+00:00,1.4269,1.412687,1.447365,1.411184,win,0.695,Exit at 1.41269 via mean_revert -> WIN (+0.69R)
EURUSD,204,long,2011-08-31T20:00:00+00:00,2011-09-01T12:00:00+00:00,1.43681,1.42501,1.42501,1.443929,loss,-1.0,Exit at 1.42501 via atr_stop -> LOSS (-1.00R)
EURUSD,205,short,2011-09-15T20:00:00+00:00,2011-09-16T12:00:00+00:00,1.38844,1.37811,1.408351,1.374876,win,0.519,Exit at 1.37811 via mean_revert -> WIN (+0.52R)
EURUSD,206,short,2011-10-06T20:00:00+00:00,2011-10-07T16:00:00+00:00,1.34496,1.338951,1.36419,1.333215,win,0.312,Exit at 1.33895 via mean_revert -> WIN (+0.31R)
EURUSD,207,short,2011-10-10T08:00:00+00:00,2011-10-12T08:00:00+00:00,1.3533,1.370618,1.370618,1.342775,loss,-1.0,Exit at 1.37062 via atr_stop -> LOSS (-1.00R)
EURUSD,208,long,2011-10-31T20:00:00+00:00,2011-11-01T12:00:00+00:00,1.38348,1.365239,1.365239,1.402845,loss,-1.0,Exit at 1.36524 via atr_stop -> LOSS (-1.00R)
EURUSD,209,short,2011-12-21T08:00:00+00:00,2011-12-21T08:00:00+00:00,1.31542,1.306622,1.325527,1.306622,win,0.87,Exit at 1.30662 via mean_revert -> WIN (+0.87R)
EURUSD,210,short,2012-01-03T16:00:00+00:00,2012-01-04T08:00:00+00:00,1.30611,1.299245,1.315939,1.297524,win,0.698,Exit at 1.29925 via mean_revert -> WIN (+0.70R)
EURUSD,211,short,2012-01-18T16:00:00+00:00,2012-01-19T16:00:00+00:00,1.28252,1.295216,1.295216,1.274515,loss,-1.0,Exit at 1.29522 via atr_stop -> LOSS (-1.00R)
EURUSD,212,short,2012-01-20T00:00:00+00:00,2012-01-22T20:00:00+00:00,1.29588,1.289722,1.307742,1.283695,win,0.519,Exit at 1.28972 via mean_revert -> WIN (+0.52R)
EURUSD,213,long,2012-02-29T20:00:00+00:00,2012-03-02T12:00:00+00:00,1.33234,1.320814,1.320814,1.340811,loss,-1.0,Exit at 1.32081 via atr_stop -> LOSS (-1.00R)
EURUSD,214,short,2012-03-19T00:00:00+00:00,2012-03-19T12:00:00+00:00,1.31673,1.326284,1.326284,1.31046,loss,-1.0,Exit at 1.32628 via atr_stop -> LOSS (-1.00R)
EURUSD,215,short,2012-06-04T16:00:00+00:00,2012-06-05T08:00:00+00:00,1.24942,1.24404,1.261367,1.241685,win,0.45,Exit at 1.24404 via mean_revert -> WIN (+0.45R)
EURUSD,216,short,2012-06-06T20:00:00+00:00,2012-06-08T00:00:00+00:00,1.25761,1.254076,1.269668,1.249349,win,0.293,Exit at 1.25408 via mean_revert -> WIN (+0.29R)
EURUSD,217,short,2012-06-11T00:00:00+00:00,2012-06-11T08:00:00+00:00,1.26441,1.257286,1.277614,1.255965,win,0.54,Exit at 1.25729 via mean_revert -> WIN (+0.54R)
EURUSD,218,short,2012-06-15T04:00:00+00:00,2012-06-17T20:00:00+00:00,1.26361,1.274548,1.274548,1.256911,loss,-1.0,Exit at 1.27455 via atr_stop -> LOSS (-1.00R)
EURUSD,219,short,2012-06-29T04:00:00+00:00,2012-07-02T20:00:00+00:00,1.25818,1.25753,1.269906,1.250592,win,0.055,Exit at 1.25753 via mean_revert -> WIN (+0.06R)
EURUSD,220,short,2012-07-17T04:00:00+00:00,2012-07-17T12:00:00+00:00,1.23019,1.225207,1.239389,1.224598,win,0.542,Exit at 1.22521 via mean_revert -> WIN (+0.54R)
EURUSD,221,short,2012-07-26T12:00:00+00:00,2012-07-27T16:00:00+00:00,1.22601,1.238161,1.238161,1.214198,loss,-1.0,Exit at 1.23816 via atr_stop -> LOSS (-1.00R)
EURUSD,222,short,2012-07-29T20:00:00+00:00,2012-07-30T08:00:00+00:00,1.23012,1.226073,1.243025,1.222978,win,0.314,Exit at 1.22607 via mean_revert -> WIN (+0.31R)
EURUSD,223,long,2012-09-19T12:00:00+00:00,2012-09-19T12:00:00+00:00,1.3005,1.306763,1.290545,1.306763,win,0.629,Exit at 1.30676 via mean_revert -> WIN (+0.63R)
EURUSD,224,long,2012-09-20T08:00:00+00:00,2012-09-21T08:00:00+00:00,1.29641,1.30012,1.285638,1.30437,win,0.344,Exit at 1.30012 via mean_revert -> WIN (+0.34R)
EURUSD,225,long,2012-09-26T12:00:00+00:00,2012-09-27T04:00:00+00:00,1.2849,1.289133,1.275439,1.291246,win,0.447,Exit at 1.28913 via mean_revert -> WIN (+0.45R)
EURUSD,226,long,2012-10-09T08:00:00+00:00,2012-10-10T00:00:00+00:00,1.29239,1.284369,1.284369,1.297613,loss,-1.0,Exit at 1.28437 via atr_stop -> LOSS (-1.00R)
EURUSD,227,long,2012-10-10T08:00:00+00:00,2012-10-11T08:00:00+00:00,1.28684,1.289548,1.277796,1.294096,win,0.299,Exit at 1.28955 via mean_revert -> WIN (+0.30R)
EURUSD,228,long,2012-10-23T16:00:00+00:00,2012-10-25T04:00:00+00:00,1.29698,1.29891,1.288594,1.302835,win,0.23,Exit at 1.29891 via mean_revert -> WIN (+0.23R)
EURUSD,229,long,2012-12-06T16:00:00+00:00,2012-12-07T12:00:00+00:00,1.29663,1.287821,1.287821,1.305222,loss,-1.0,Exit at 1.28782 via atr_stop -> LOSS (-1.00R)
EURUSD,230,long,2012-12-07T20:00:00+00:00,2012-12-11T00:00:00+00:00,1.29294,1.294476,1.283996,1.300982,win,0.172,Exit at 1.29448 via mean_revert -> WIN (+0.17R)
EURUSD,231,long,2013-01-03T12:00:00+00:00,2013-01-07T12:00:00+00:00,1.30979,1.306993,1.298687,1.317779,loss,-0.252,Exit at 1.30699 via mean_revert -> LOSS (-0.25R)
EURUSD,232,long,2013-02-04T20:00:00+00:00,2013-02-05T12:00:00+00:00,1.35121,1.356774,1.341557,1.357918,win,0.576,Exit at 1.35677 via mean_revert -> WIN (+0.58R)
EURUSD,233,long,2013-02-07T16:00:00+00:00,2013-02-11T12:00:00+00:00,1.33808,1.341795,1.325513,1.350556,win,0.296,Exit at 1.34180 via mean_revert -> WIN (+0.30R)
EURUSD,234,short,2013-03-15T12:00:00+00:00,2013-03-17T20:00:00+00:00,1.30975,1.302879,1.319926,1.302314,win,0.675,Exit at 1.30288 via mean_revert -> WIN (+0.68R)
EURUSD,235,short,2013-03-25T00:00:00+00:00,2013-03-25T08:00:00+00:00,1.30291,1.296304,1.314868,1.294892,win,0.552,Exit at 1.29630 via mean_revert -> WIN (+0.55R)
EURUSD,236,short,2013-04-04T20:00:00+00:00,2013-04-09T00:00:00+00:00,1.2937,1.304134,1.304134,1.286128,loss,-1.0,Exit at 1.30413 via atr_stop -> LOSS (-1.00R)
EURUSD,237,long,2013-06-19T20:00:00+00:00,2013-06-20T12:00:00+00:00,1.328,1.318052,1.318052,1.334486,loss,-1.0,Exit at 1.31805 via atr_stop -> LOSS (-1.00R)
EURUSD,238,long,2013-06-20T20:00:00+00:00,2013-06-21T16:00:00+00:00,1.3215,1.310813,1.310813,1.331088,loss,-1.0,Exit at 1.31081 via atr_stop -> LOSS (-1.00R)
EURUSD,239,short,2013-07-11T08:00:00+00:00,2013-07-15T08:00:00+00:00,1.30294,1.3047,1.319431,1.290532,loss,-0.107,Exit at 1.30470 via mean_revert -> LOSS (-0.11R)
EURUSD,240,long,2013-08-12T12:00:00+00:00,2013-08-15T00:00:00+00:00,1.32875,1.327399,1.322651,1.333332,loss,-0.222,Exit at 1.32740 via mean_revert -> LOSS (-0.22R)
EURUSD,241,long,2013-10-09T12:00:00+00:00,2013-10-10T08:00:00+00:00,1.35104,1.353893,1.344135,1.355326,win,0.413,Exit at 1.35389 via mean_revert -> WIN (+0.41R)
EURUSD,242,long,2013-10-31T12:00:00+00:00,2013-11-01T00:00:00+00:00,1.36423,1.355789,1.355789,1.373441,loss,-1.0,Exit at 1.35579 via atr_stop -> LOSS (-1.00R)
EURUSD,243,long,2013-12-19T00:00:00+00:00,2013-12-20T12:00:00+00:00,1.3676,1.36898,1.359212,1.373506,win,0.165,Exit at 1.36898 via mean_revert -> WIN (+0.16R)
EURUSD,244,long,2014-01-02T16:00:00+00:00,2014-01-06T04:00:00+00:00,1.36694,1.357438,1.357438,1.373819,loss,-1.0,Exit at 1.35744 via atr_stop -> LOSS (-1.00R)
EURUSD,245,short,2014-02-06T16:00:00+00:00,2014-02-11T12:00:00+00:00,1.36029,1.363277,1.368834,1.353916,loss,-0.35,Exit at 1.36328 via mean_revert -> LOSS (-0.35R)
EURUSD,246,long,2014-02-26T16:00:00+00:00,2014-02-27T12:00:00+00:00,1.36671,1.37084,1.360228,1.372278,win,0.637,Exit at 1.37084 via mean_revert -> WIN (+0.64R)
EURUSD,247,long,2014-03-19T20:00:00+00:00,2014-03-20T12:00:00+00:00,1.38325,1.375358,1.375358,1.389601,loss,-1.0,Exit at 1.37536 via atr_stop -> LOSS (-1.00R)
EURUSD,248,long,2014-03-20T20:00:00+00:00,2014-03-24T04:00:00+00:00,1.37775,1.381457,1.369943,1.38647,win,0.475,Exit at 1.38146 via mean_revert -> WIN (+0.47R)
EURUSD,249,long,2014-04-14T20:00:00+00:00,2014-04-16T04:00:00+00:00,1.38173,1.383088,1.37596,1.385316,win,0.235,Exit at 1.38309 via mean_revert -> WIN (+0.24R)
EURUSD,250,long,2014-05-08T20:00:00+00:00,2014-05-09T12:00:00+00:00,1.38476,1.377965,1.377965,1.389522,loss,-1.0,Exit at 1.37796 via atr_stop -> LOSS (-1.00R)
EURUSD,251,short,2014-06-19T08:00:00+00:00,2014-06-20T08:00:00+00:00,1.36164,1.359095,1.367238,1.357355,win,0.455,Exit at 1.35909 via mean_revert -> WIN (+0.45R)
EURUSD,252,short,2014-08-01T16:00:00+00:00,2014-08-04T12:00:00+00:00,1.34349,1.341087,1.348009,1.340776,win,0.532,Exit at 1.34109 via mean_revert -> WIN (+0.53R)
EURUSD,253,short,2014-10-08T16:00:00+00:00,2014-10-09T04:00:00+00:00,1.26832,1.278391,1.278391,1.262009,loss,-1.0,Exit at 1.27839 via atr_stop -> LOSS (-1.00R)
EURUSD,254,short,2014-10-09T12:00:00+00:00,2014-10-09T12:00:00+00:00,1.27691,1.268185,1.287721,1.268185,win,0.807,Exit at 1.26818 via mean_revert -> WIN (+0.81R)
EURUSD,255,short,2014-10-15T16:00:00+00:00,2014-10-16T08:00:00+00:00,1.27793,1.273227,1.290624,1.269699,win,0.37,Exit at 1.27323 via mean_revert -> WIN (+0.37R)
EURUSD,256,short,2014-10-28T12:00:00+00:00,2014-10-29T16:00:00+00:00,1.27462,1.272415,1.282392,1.269657,win,0.284,Exit at 1.27242 via mean_revert -> WIN (+0.28R)
EURUSD,257,short,2014-11-26T16:00:00+00:00,2014-11-27T08:00:00+00:00,1.25271,1.247396,1.261473,1.245133,win,0.606,Exit at 1.24740 via mean_revert -> WIN (+0.61R)
EURUSD,258,short,2014-12-09T16:00:00+00:00,2014-12-11T12:00:00+00:00,1.2425,1.239861,1.252682,1.235162,win,0.259,Exit at 1.23986 via mean_revert -> WIN (+0.26R)
EURUSD,259,short,2015-02-03T16:00:00+00:00,2015-02-04T20:00:00+00:00,1.14478,1.139636,1.156418,1.135177,win,0.442,Exit at 1.13964 via mean_revert -> WIN (+0.44R)
EURUSD,260,short,2015-02-12T20:00:00+00:00,2015-02-16T16:00:00+00:00,1.14132,1.139558,1.151675,1.134626,win,0.17,Exit at 1.13956 via mean_revert -> WIN (+0.17R)
EURUSD,261,short,2015-03-18T20:00:00+00:00,2015-03-18T20:00:00+00:00,1.08376,1.098252,1.098252,1.061019,loss,-1.0,Exit at 1.09825 via atr_stop -> LOSS (-1.00R)
EURUSD,262,short,2015-03-19T04:00:00+00:00,2015-03-19T08:00:00+00:00,1.07678,1.066421,1.095728,1.065149,win,0.547,Exit at 1.06642 via mean_revert -> WIN (+0.55R)
EURUSD,263,short,2015-03-23T12:00:00+00:00,2015-03-26T12:00:00+00:00,1.08949,1.09698,1.107148,1.077718,loss,-0.424,Exit at 1.09698 via mean_revert -> LOSS (-0.42R)
EURUSD,264,short,2015-04-02T20:00:00+00:00,2015-04-03T12:00:00+00:00,1.08937,1.101035,1.101035,1.081287,loss,-1.0,Exit at 1.10104 via atr_stop -> LOSS (-1.00R)
EURUSD,265,short,2015-04-16T20:00:00+00:00,2015-04-20T08:00:00+00:00,1.07977,1.075908,1.096213,1.067371,win,0.235,Exit at 1.07591 via mean_revert -> WIN (+0.23R)
EURUSD,266,long,2015-05-19T04:00:00+00:00,2015-05-19T08:00:00+00:00,1.12954,1.117425,1.117425,1.136952,loss,-1.0,Exit at 1.11743 via atr_stop -> LOSS (-1.00R)
EURUSD,267,long,2015-05-19T16:00:00+00:00,2015-05-22T00:00:00+00:00,1.1128,1.113557,1.098379,1.13377,win,0.052,Exit at 1.11356 via mean_revert -> WIN (+0.05R)
EURUSD,268,long,2015-06-23T12:00:00+00:00,2015-06-25T16:00:00+00:00,1.12196,1.120973,1.109204,1.131833,loss,-0.077,Exit at 1.12097 via mean_revert -> LOSS (-0.08R)
