trade_id,signal_id,strategy,symbol,broker_symbol,direction,model,signal_time_utc,entry_time_utc,exit_time_utc,signal_price,entry_price,fill_price,structural_stop,effective_stop,stop_price,initial_risk,destination_target,active_target,destination_reward_risk_at_fill,exit_price,exit_reason,status,outcome,r,realized_r,peak_r,mfe_r,mae_r,partial_banked,partial_fraction,remaining_fraction,final_stop_price,final_stop_r,bars_held_5m,spread_at_fill_points,spread_at_fill_price,spread_pct_of_initial_risk,entry_zone_id,destination_zone_id,campaign_zone_count,stop_basis
trade-29d2ea8f7b08cbd5,29d2ea8f7b08cbd5,s146,USDCHF,USDCHFm,long,aggressive_liquidation,2025-08-28T14:30:00Z,2025-08-28T14:30:00Z,2025-08-28T16:55:00Z,0.801570074,0.80162,0.80162,0.80075996,0.80075996,0.80075996,0.00086004,0.8056,0.8056,4.6276917353,0.80075996,stop_loss,loss,loss,-1.0,-1.0,0.7790335333,0.7790335333,-1.3138923771,False,0.0,1.0,0.80075996,-1.0,29,13.0,0.00013,0.1511557602,15m-1756384200-1-89e8d1,4h-1756281600--1-970b7f,1,liquidity_pool_plus_buffer
trade-36530a2b393e305c,36530a2b393e305c,s146,AUDUSD,AUDUSDm,short,aggressive_liquidation,2025-08-28T14:30:00Z,2025-08-28T14:30:00Z,2025-08-28T16:20:00Z,0.6527573555,0.65289,0.65289,0.65343267,0.65343267,0.65343267,0.00054267,0.64781,0.64781,9.3611218604,0.65343267,stop_loss,loss,loss,-1.0,-1.0,1.1240717195,1.1240717195,-1.0687895038,False,0.0,1.0,0.65343267,-1.0,22,9.0,9e-05,0.1658466471,15m-1756384200--1-a1c818,4h-1756281600-1-eb152b,1,liquidity_pool_plus_buffer
trade-a013c5a28ce69f3e,a013c5a28ce69f3e,s146,USDJPY,USDJPYm,long,aggressive_liquidation,2025-08-28T14:30:00Z,2025-08-28T14:30:00Z,2025-08-28T15:20:00Z,146.9393462,146.933,146.933,146.854156925,146.854156925,146.854156925,0.078843075,147.094,147.094,2.0420309583,147.011843075,trailing_stop,win,win,1.125,1.125,1.6868951395,1.6868951395,-0.7610053261,True,0.5,0.5,147.011843075,1.0,10,10.0,0.01,0.126834221,15m-1756384200-1-562fda,4h-1756353600--1-02a741,1,liquidity_pool_plus_buffer
trade-3c01de8b374dcfe8,3c01de8b374dcfe8,s146,USDJPY,USDJPYm,long,aggressive_liquidation,2025-08-28T21:30:00Z,2025-08-28T21:30:00Z,2025-08-28T23:20:00Z,146.8843424,146.877,146.877,146.73166305,146.73166305,146.73166305,0.14533695,147.754,147.754,6.0342535054,146.877,breakeven_stop,win,win,0.625,0.625,1.3554708558,1.3554708558,-0.5986089566,True,0.5,0.5,146.877,0.0,22,38.0,0.038,0.2614613834,15m-1756406700-1-b25929,4h-1756281600--1-a4f268,1,liquidity_pool_plus_buffer
trade-d9f7a7e480d53e4e,d9f7a7e480d53e4e,s146,USDJPY,USDJPYm,long,aggressive_liquidation,2025-08-29T02:15:00Z,2025-08-29T02:15:00Z,2025-08-29T13:35:00Z,146.99334815,146.975,146.975,146.732663,146.732663,146.732663,0.242337,147.754,147.754,3.2145318296,147.217337,trailing_stop,win,win,1.125,1.125,1.7785150431,1.7785150431,-0.6354786929,True,0.5,0.5,147.217337,1.0,136,10.0,0.01,0.0412648502,15m-1756428300-1-4116f4,4h-1756281600--1-a4f268,1,liquidity_pool_plus_buffer
trade-23487bed234d873f,23487bed234d873f,s146,AUDUSD,AUDUSDm,short,aggressive_liquidation,2025-08-29T08:05:00Z,2025-08-29T08:05:00Z,2025-08-29T09:50:00Z,0.6536473135,0.65372,0.65372,0.6540827025,0.6540827025,0.6540827025,0.0003627025,0.64781,0.64781,16.2943459171,0.652994595,trailing_stop,win,win,1.625,1.625,2.7019389169,2.7019389169,-0.7168409371,True,0.5,0.5,0.652994595,2.0,21,9.0,9e-05,0.2481372475,15m-1756447200--1-478972,4h-1756281600-1-eb152b,1,liquidity_pool_plus_buffer
trade-3a743a2c7b552576,3a743a2c7b552576,s146,EURUSD,EURUSDm,short,aggressive_liquidation,2025-08-29T08:55:00Z,2025-08-29T08:55:00Z,2025-08-29T12:35:00Z,1.1673816185,1.16764,1.16764,1.1690484495,1.1690484495,1.1690484495,0.0014084495,1.1647,1.1647,2.0874017847,1.1662315505,trailing_stop,win,win,1.125,1.125,1.6330013962,1.7608015055,-0.4828004128,True,0.5,0.5,1.1662315505,1.0,44,9.0,9e-05,0.0639000546,15m-1756408500--1-c52d2d,4h-1756339200-1-6c3aeb,1,liquidity_pool_plus_buffer
trade-68b58c5963bd9c7f,68b58c5963bd9c7f,s146,USDJPY,USDJPYm,long,aggressive_liquidation,2025-08-29T12:40:00Z,2025-08-29T12:40:00Z,2025-08-29T14:00:00Z,147.29136345,147.281,147.281,147.11364395,147.11364395,147.11364395,0.16735605,147.754,147.754,2.8263095359,147.11364395,stop_loss,loss,loss,-1.0,-1.0,0.7469105539,0.7469105539,-1.2129827395,False,0.0,1.0,147.11364395,-1.0,16,10.0,0.01,0.0597528443,15m-1756462500-1-15718e,4h-1756281600--1-a4f268,2,liquidity_pool_plus_buffer
trade-1635a2b43cb06bac,1635a2b43cb06bac,s146,USDJPY,USDJPYm,long,aggressive_liquidation,2025-08-29T20:10:00Z,2025-08-29T20:10:00Z,2025-08-31T23:55:00Z,146.9783483,146.979,146.979,146.8786557,146.8786557,146.8786557,0.1003443,147.754,147.754,7.7234083052,147.12951645,trailing_stop,win,win,1.375,1.375,2.052931756,2.052931756,-0.9367746848,True,0.5,0.5,147.12951645,1.5,44,10.0,0.01,0.0996568814,15m-1756488600-1-0e4042,4h-1756281600--1-a4f268,1,liquidity_pool_plus_buffer
trade-c7d136ecaf04e101,c7d136ecaf04e101,s146,NZDUSD,NZDUSDm,short,aggressive_liquidation,2025-09-01T00:15:00Z,2025-09-01T00:15:00Z,2025-09-01T00:20:00Z,0.589640516,0.58968,0.58968,0.5899994985,0.5899994985,0.5899994985,0.0003194985,0.58633,0.58633,10.4851822466,0.5899994985,stop_loss,loss,loss,-1.0,-1.0,0.0,0.0,-1.1267658534,False,0.0,1.0,0.5899994985,-1.0,1,18.0,0.00018,0.5633829267,15m-1756495800--1-3c838e,4h-1756353600-1-fb48f6,1,15m_zone_distal_plus_buffer
trade-94956dd568adf794,94956dd568adf794,s146,USDCAD,USDCADm,long,aggressive_liquidation,2025-09-01T01:00:00Z,2025-09-01T01:00:00Z,2025-09-01T09:05:00Z,1.373698677,1.37369,1.37369,1.3726413645,1.3726413645,1.3726413645,0.0010486355,1.38458,1.38458,10.3849240275,1.37369,breakeven_stop,win,win,0.625,0.625,1.4208941048,1.4208941048,-0.4577376982,True,0.5,0.5,1.37369,0.0,97,15.0,0.00015,0.1430430307,15m-1756495800-1-7c7b20,4h-1756281600--1-dddcb7,1,15m_zone_distal_plus_buffer
trade-0077c6df7e13054f,0077c6df7e13054f,s146,EURUSD,EURUSDm,short,aggressive_liquidation,2025-09-01T01:10:00Z,2025-09-01T01:10:00Z,2025-09-01T02:10:00Z,1.1691315325,1.16935,1.16935,1.1698684905,1.1698684905,1.1698684905,0.0005184905,1.16754,1.16754,3.4909029191,1.1698684905,stop_loss,loss,loss,-1.0,-1.0,0.964337823,0.964337823,-1.8515286201,False,0.0,1.0,1.1698684905,-1.0,12,9.0,9e-05,0.1735808081,15m-1756495800--1-51031c,4h-1756454400-1-a19b6d,1,15m_zone_distal_plus_buffer
trade-9bae6f6e8f7e9979,9bae6f6e8f7e9979,s146,USDCHF,USDCHFm,long,aggressive_liquidation,2025-09-01T04:55:00Z,2025-09-01T04:55:00Z,2025-09-01T05:35:00Z,0.799599975,0.79963,0.79963,0.7992950333,0.7992950333,0.7992950333,0.0003349667,0.8056,0.8056,17.8226644883,0.7992950333,stop_loss,loss,loss,-1.0,-1.0,0.0,0.0,-1.0448798276,False,0.0,1.0,0.7992950333,-1.0,8,13.0,0.00013,0.3880982217,15m-1756488600-1-2a123c,4h-1756281600--1-970b7f,1,liquidity_pool_plus_buffer
trade-0fa5bb2b7c1fef93,0fa5bb2b7c1fef93,s146,USDJPY,USDJPYm,long,aggressive_liquidation,2025-09-01T05:45:00Z,2025-09-01T05:45:00Z,2025-09-01T06:10:00Z,146.96834795,146.967,146.967,146.8626565,146.8626565,146.8626565,0.1043435,147.754,147.754,7.5423960285,146.8626565,stop_loss,loss,loss,-1.0,-1.0,0.0,0.0,-1.2458849856,False,0.0,1.0,146.8626565,-1.0,5,10.0,0.01,0.0958373066,15m-1756697400-1-db9d15,4h-1756281600--1-a4f268,1,liquidity_pool_plus_buffer
trade-2856b5c85d0208a3,2856b5c85d0208a3,s146,NZDUSD,NZDUSDm,short,aggressive_liquidation,2025-09-01T06:45:00Z,2025-09-01T06:45:00Z,2025-09-01T06:50:00Z,0.590000498,0.59005,0.59005,0.5902795125,0.5902795125,0.5902795125,0.0002295125,0.58633,0.58633,16.2082675236,0.5902795125,stop_loss,loss,loss,-1.0,-1.0,0.0,0.0,-1.0892652906,False,0.0,1.0,0.5902795125,-1.0,1,18.0,0.00018,0.7842710092,15m-1756705500--1-eb47a1,4h-1756353600-1-fb48f6,1,liquidity_pool_plus_buffer
trade-1f19b9c8042216c1,1f19b9c8042216c1,s146,AUDUSD,AUDUSDm,short,aggressive_liquidation,2025-09-01T08:05:00Z,2025-09-01T08:05:00Z,2025-09-01T08:20:00Z,0.6544572735,0.65453,0.65453,0.654892743,0.654892743,0.654892743,0.000362743,0.64781,0.64781,18.525512553,0.654892743,stop_loss,loss,loss,-1.0,-1.0,0.0,0.0,-1.0475736265,False,0.0,1.0,0.654892743,-1.0,3,9.0,9e-05,0.2481095431,15m-1756708200--1-de747b,4h-1756281600-1-eb152b,1,liquidity_pool_plus_buffer
trade-e6d392c90757203c,e6d392c90757203c,s146,USDCHF,USDCHFm,long,aggressive_liquidation,2025-09-01T08:05:00Z,2025-09-01T08:05:00Z,2025-09-01T08:55:00Z,0.799349965,0.79944,0.79944,0.7986100675,0.7986100675,0.7986100675,0.0008299325,0.8056,0.8056,7.422290367,0.7986100675,stop_loss,loss,loss,-1.0,-1.0,0.072295036,0.072295036,-1.0241796773,False,0.0,1.0,0.7986100675,-1.0,10,13.0,0.00013,0.1566392448,15m-1756708200-1-7b2dcb,4h-1756281600--1-970b7f,1,swept_wick_plus_buffer
trade-399cd00e0dcd2fc5,399cd00e0dcd2fc5,s146,AUDUSD,AUDUSDm,short,conservative_mss,2025-09-01T12:05:00Z,2025-09-01T12:05:00Z,2025-09-01T14:15:00Z,0.655087244,0.65512,0.65512,0.6556827825,0.6556827825,0.6556827825,0.0005627825,0.64781,0.64781,12.989032175,0.6556827825,stop_loss,loss,loss,-1.0,-1.0,0.3376082234,0.3376082234,-1.048362378,False,0.0,1.0,0.6556827825,-1.0,26,9.0,9e-05,0.1599196848,15m-1756725300--1-06d221,4h-1756281600-1-eb152b,1,liquidity_pool_plus_buffer
trade-ece454e247950613,ece454e247950613,s146,GBPUSD,GBPUSDm,short,aggressive_liquidation,2025-09-01T23:55:00Z,2025-09-01T23:55:00Z,2025-09-02T00:15:00Z,1.354642262,1.35475,1.35475,1.355007747,1.355007747,1.355007747,0.000257747,1.35292,1.35292,7.0999856448,1.3541056325,trailing_stop,win,win,1.875,1.875,3.1038188611,3.3754030115,-0.5431683007,True,0.5,0.5,1.3541056325,2.5,4,11.0,0.00011,0.4267750934,15m-1756757700--1-748b8a,4h-1756713600-1-af794c,1,liquidity_pool_plus_buffer
trade-c42e86a0540ff826,c42e86a0540ff826,s146,USDCAD,USDCADm,short,aggressive_liquidation,2025-09-02T15:20:00Z,2025-09-02T15:20:00Z,2025-09-03T07:25:00Z,1.3791810375,1.37924,1.37924,1.380809037,1.380809037,1.380809037,0.001569037,1.37498,1.37498,2.7150411367,1.380809037,stop_loss,loss,loss,-1.0,-1.0,1.2300538483,1.2300538483,-1.0261070963,False,0.0,1.0,1.380809037,-1.0,193,15.0,0.00015,0.09560004,15m-1756818900--1-f963a4,4h-1756756800-1-7bc143,1,liquidity_pool_plus_buffer
trade-c4f6714a4519fa8b,c4f6714a4519fa8b,s146,USDCHF,USDCHFm,short,aggressive_liquidation,2025-09-02T16:50:00Z,2025-09-02T16:50:00Z,2025-09-02T18:05:00Z,0.803759808,0.80384,0.80384,0.8045502255,0.8045502255,0.8045502255,0.0007102255,0.8003,0.8003,4.9843324409,0.8045502255,stop_loss,loss,loss,-1.0,-1.0,0.1408003514,0.1408003514,-1.0700826709,False,0.0,1.0,0.8045502255,-1.0,15,13.0,0.00013,0.1830404569,15m-1756820700--1-1df057,4h-1756756800-1-a5ccdd,1,liquidity_pool_plus_buffer
trade-9b031d0dfb783b92,9b031d0dfb783b92,s146,USDCAD,USDCADm,short,aggressive_liquidation,2025-09-02T18:30:00Z,2025-09-02T18:30:00Z,2025-09-02T18:40:00Z,1.378641064,1.37872,1.37872,1.3789989465,1.3789989465,1.3789989465,0.0002789465,1.37498,1.37498,13.4075889104,1.3789989465,stop_loss,loss,loss,-1.0,-1.0,0.0,0.0,-1.0754750463,False,0.0,1.0,1.3789989465,-1.0,2,15.0,0.00015,0.5377375231,15m-1756829700--1-c1d2cd,4h-1756756800-1-7bc143,1,liquidity_pool_plus_buffer
trade-1a2391a30483f022,1a2391a30483f022,s146,USDCAD,USDCADm,short,aggressive_liquidation,2025-09-02T21:40:00Z,2025-09-02T21:40:00Z,2025-09-02T23:00:00Z,1.377671111,1.3778,1.3778,1.3785189225,1.3785189225,1.3785189225,0.0007189225,1.37498,1.37498,3.922536852,1.3785189225,stop_loss,loss,loss,-1.0,-1.0,0.0,0.0,-1.0014987707,False,0.0,1.0,1.3785189225,-1.0,16,56.0,0.00056,0.7789434883,15m-1756845000--1-586f57,4h-1756756800-1-7bc143,1,liquidity_pool_plus_buffer
trade-79836a2dcbca50b9,79836a2dcbca50b9,s146,USDJPY,USDJPYm,short,aggressive_liquidation,2025-09-03T02:05:00Z,2025-09-03T02:05:00Z,2025-09-03T04:05:00Z,148.7995592,148.816,148.816,148.9294461,148.9294461,148.9294461,0.1134461,147.172,147.172,14.4914633469,148.9294461,stop_loss,loss,loss,-1.0,-1.0,0.8902906314,0.8902906314,-1.0136972536,False,0.0,1.0,148.9294461,-1.0,24,10.0,0.01,0.0881475873,15m-1756816200--1-c6bb38,4h-1756756800-1-82b329,1,15m_zone_distal_plus_buffer
trade-80187e7fe98bec9b,80187e7fe98bec9b,s146,USDCAD,USDCADm,short,aggressive_liquidation,2025-09-03T07:00:00Z,2025-09-03T07:00:00Z,2025-09-03T07:20:00Z,1.37953102,1.3796,1.3796,1.3800389985,1.3800389985,1.3800389985,0.0004389985,1.37498,1.37498,10.5239539543,1.3800389985,stop_loss,loss,loss,-1.0,-1.0,0.4328033012,0.4328033012,-1.8451088102,False,0.0,1.0,1.3800389985,-1.0,4,15.0,0.00015,0.3416868167,15m-1756877400--1-14c9fe,4h-1756756800-1-7bc143,1,liquidity_pool_plus_buffer
trade-b3676328a7a637bd,b3676328a7a637bd,s146,NZDUSD,NZDUSDm,long,aggressive_liquidation,2025-09-03T07:35:00Z,2025-09-03T07:35:00Z,2025-09-03T14:50:00Z,0.584979247,0.58512,0.58512,0.5836608155,0.5836608155,0.5836608155,0.0014591845,0.59033,0.59033,3.570487488,0.5873087767,trailing_stop,win,win,1.375,1.375,2.0079708906,2.0079708906,-0.1370628594,True,0.5,0.5,0.5873087767,1.5,87,18.0,0.00018,0.1233565735,15m-1756817100-1-1e43af,4h-1756756800--1-c31e5e,1,15m_zone_distal_plus_buffer
trade-324dc6e9f549094d,324dc6e9f549094d,s146,USDJPY,USDJPYm,short,aggressive_liquidation,2025-09-03T10:55:00Z,2025-09-03T10:55:00Z,2025-09-03T12:50:00Z,148.6605664,148.672,148.672,148.7774385,148.7774385,148.7774385,0.1054385,147.172,147.172,14.2263025365,148.7774385,stop_loss,loss,loss,-1.0,-1.0,1.1286200012,1.1286200012,-1.2519146232,False,0.0,1.0,148.7774385,-1.0,23,10.0,0.01,0.0948420169,15m-1756890900--1-920ecf,4h-1756756800-1-82b329,1,liquidity_pool_plus_buffer
trade-706c29f0ae813af8,706c29f0ae813af8,s146,USDCHF,USDCHFm,short,aggressive_liquidation,2025-09-03T13:30:00Z,2025-09-03T13:30:00Z,2025-09-04T14:40:00Z,0.804729755,0.8049,0.8049,0.8067703365,0.8067703365,0.8067703365,0.0018703365,0.8003,0.8003,2.4594504786,0.8067703365,stop_loss,loss,loss,-1.0,-1.0,1.1174459783,1.1174459783,-1.0479397691,False,0.0,1.0,0.8067703365,-1.0,302,13.0,0.00013,0.0695062092,15m-1756883700--1-1a34b1,4h-1756756800-1-a5ccdd,1,liquidity_pool_plus_buffer
trade-8f3aaf9c46f9e2b5,8f3aaf9c46f9e2b5,s146,USDCAD,USDCADm,short,aggressive_liquidation,2025-09-03T19:45:00Z,2025-09-03T19:45:00Z,2025-09-04T02:35:00Z,1.379601015,1.3797,1.3797,1.380509022,1.380509022,1.380509022,0.000809022,1.37498,1.37498,5.8342047559,1.380509022,stop_loss,loss,loss,-1.0,-1.0,1.0259300736,1.0259300736,-1.001208867,False,0.0,1.0,1.380509022,-1.0,82,15.0,0.00015,0.1854090494,15m-1756907100--1-349488,4h-1756756800-1-7bc143,1,liquidity_pool_plus_buffer
trade-20f3b6020f3c1328,20f3b6020f3c1328,s146,USDCHF,USDCHFm,short,aggressive_liquidation,2025-09-04T07:30:00Z,2025-09-04T07:30:00Z,2025-09-04T08:00:00Z,0.8045697665,0.80465,0.80465,0.8055502755,0.8055502755,0.8055502755,0.0009002755,0.8003,0.8003,4.8318542491,0.8055502755,stop_loss,loss,loss,-1.0,-1.0,0.0,0.0,-1.0552325372,False,0.0,1.0,0.8055502755,-1.0,6,13.0,0.00013,0.1444002419,15m-1756904400--1-651d62,4h-1756756800-1-a5ccdd,1,15m_zone_distal_plus_buffer
trade-bf55df81bdb6e181,bf55df81bdb6e181,s146,NZDUSD,NZDUSDm,long,aggressive_liquidation,2025-09-04T13:00:00Z,2025-09-04T13:00:00Z,2025-09-04T14:20:00Z,0.5855792755,0.5857,0.5857,0.5840407965,0.5840407965,0.5840407965,0.0016592035,0.59033,0.59033,2.7904955601,0.5840407965,stop_loss,loss,loss,-1.0,-1.0,0.0783508473,0.0783508473,-1.1391007794,False,0.0,1.0,0.5840407965,-1.0,16,18.0,0.00018,0.1084857885,15m-1756883700-1-696346,4h-1756756800--1-c31e5e,1,15m_zone_distal_plus_buffer
trade-951cf897e94c9f8e,951cf897e94c9f8e,s146,NZDUSD,NZDUSDm,long,aggressive_liquidation,2025-09-04T18:05:00Z,2025-09-04T18:05:00Z,2025-09-05T02:20:00Z,0.583679182,0.58381,0.58381,0.5831808395,0.5831808395,0.5831808395,0.0006291605,0.58737,0.58737,5.6583336049,0.5860120617,trailing_stop,win,win,2.375,2.375,4.132490835,4.132490835,-0.2860955193,True,0.5,0.5,0.5860120617,3.5,99,18.0,0.00018,0.2860955193,15m-1757001600-1-1595e5,4h-1756929600--1-a72447,1,15m_zone_distal_plus_buffer
trade-092ffc351943ed6a,092ffc351943ed6a,s146,USDCHF,USDCHFm,long,aggressive_liquidation,2025-09-08T06:10:00Z,2025-09-08T06:10:00Z,2025-09-08T07:05:00Z,0.7971798565,0.79726,0.79726,0.7961701895,0.7961701895,0.7961701895,0.0010898105,0.80543,0.80543,7.4967161722,0.7961701895,stop_loss,loss,loss,-1.0,-1.0,0.1192867934,0.1192867934,-1.0552293266,False,0.0,1.0,0.7961701895,-1.0,11,13.0,0.00013,0.1192867934,15m-1757281500-1-c3d445,4h-1756987200--1-858314,1,15m_zone_distal_plus_buffer
trade-cbb68910c209b3de,cbb68910c209b3de,s146,AUDUSD,AUDUSDm,short,aggressive_liquidation,2025-09-08T06:10:00Z,2025-09-08T06:10:00Z,2025-09-08T06:15:00Z,0.656447169,0.65663,0.65663,0.6570228495,0.6570228495,0.6570228495,0.0003928495,0.65429,0.65429,5.956479517,0.6570228495,stop_loss,loss,loss,-1.0,-1.0,0.0,0.0,-1.4254822776,False,0.0,1.0,0.6570228495,-1.0,1,9.0,9e-05,0.229095366,15m-1757088000--1-a03c39,4h-1757059200-1-d0e80a,1,15m_zone_distal_plus_buffer
trade-4048dd01ea1444f8,4048dd01ea1444f8,s146,EURUSD,EURUSDm,short,aggressive_liquidation,2025-09-08T07:50:00Z,2025-09-08T07:50:00Z,2025-09-08T08:05:00Z,1.172751357,1.17287,1.17287,1.173638679,1.173638679,1.173638679,0.000768679,1.16501,1.16501,10.2253346325,1.173638679,stop_loss,loss,loss,-1.0,-1.0,0.0390279948,0.0390279948,-1.7822784283,False,0.0,1.0,1.173638679,-1.0,3,9.0,9e-05,0.1170839843,15m-1757093400--1-3b8c0d,4h-1756972800-1-c85fcf,1,15m_zone_distal_plus_buffer
trade-4d63177affb4c3bc,4d63177affb4c3bc,s146,USDCHF,USDCHFm,long,aggressive_liquidation,2025-09-08T09:30:00Z,2025-09-08T09:30:00Z,2025-09-08T10:45:00Z,0.7963698145,0.79641,0.79641,0.795740211,0.795740211,0.795740211,0.000669789,0.80543,0.80543,13.4669276444,0.795740211,stop_loss,loss,loss,-1.0,-1.0,0.2836714249,0.2836714249,-1.0898954745,False,0.0,1.0,0.795740211,-1.0,15,13.0,0.00013,0.1940909749,15m-1757321100-1-502726,4h-1756987200--1-858314,1,liquidity_pool_plus_buffer
trade-9bca221d0a116ce0,9bca221d0a116ce0,s146,AUDUSD,AUDUSDm,short,aggressive_liquidation,2025-09-08T20:00:00Z,2025-09-08T20:00:00Z,2025-09-08T22:05:00Z,0.6593270285,0.65943,0.65943,0.6598429905,0.6598429905,0.6598429905,0.0004129905,0.65429,0.65429,12.4458068648,0.65943,breakeven_stop,win,win,0.625,0.625,1.3559633938,1.3559633938,-0.3389908485,True,0.5,0.5,0.65943,0.0,25,9.0,9e-05,0.2179226883,15m-1757336400--1-68fd23,4h-1757059200-1-d0e80a,1,15m_zone_distal_plus_buffer
trade-1ea4a14d7c49e2af,1ea4a14d7c49e2af,s146,AUDUSD,AUDUSDm,short,aggressive_liquidation,2025-09-09T01:45:00Z,2025-09-09T01:45:00Z,2025-09-09T02:05:00Z,0.659217037,0.65926,0.65926,0.659972997,0.659972997,0.659972997,0.000712997,0.65429,0.65429,6.9705763138,0.659972997,stop_loss,loss,loss,-1.0,-1.0,0.0420759134,0.0420759134,-1.1641002697,False,0.0,1.0,0.659972997,-1.0,4,9.0,9e-05,0.1262277401,15m-1757376900--1-15a295,4h-1757059200-1-d0e80a,1,liquidity_pool_plus_buffer
trade-51af9fa5930d30fb,51af9fa5930d30fb,s146,NZDUSD,NZDUSDm,short,aggressive_liquidation,2025-09-09T02:15:00Z,2025-09-09T02:15:00Z,2025-09-09T02:35:00Z,0.5944102695,0.59462,0.59462,0.594849741,0.594849741,0.594849741,0.000229741,0.58756,0.58756,30.7302571156,0.594849741,stop_loss,loss,loss,-1.0,-1.0,0.47880004,0.47880004,-1.1317091856,False,0.0,1.0,0.594849741,-1.0,4,18.0,0.00018,0.7834909746,15m-1757376900--1-f805ec,4h-1757059200-1-4f70f4,1,swept_wick_plus_buffer
trade-55dc208527fa83be,55dc208527fa83be,s146,GBPUSD,GBPUSDm,short,aggressive_liquidation,2025-09-09T07:40:00Z,2025-09-09T07:40:00Z,2025-09-09T09:15:00Z,1.3565621605,1.35679,1.35679,1.35826791,1.35826791,1.35826791,0.00147791,1.34932,1.34932,5.0544349791,1.35826791,stop_loss,loss,loss,-1.0,-1.0,0.6360333173,0.6360333173,-1.0758435899,False,0.0,1.0,1.35826791,-1.0,19,11.0,0.00011,0.0744294308,15m-1757396700--1-e50098,4h-1757275200-1-fba546,1,liquidity_pool_plus_buffer
trade-ac23cd1ca3229288,ac23cd1ca3229288,s146,NZDUSD,NZDUSDm,short,aggressive_liquidation,2025-09-09T08:35:00Z,2025-09-09T08:35:00Z,2025-09-09T08:40:00Z,0.594460273,0.59455,0.59455,0.595129755,0.595129755,0.595129755,0.000579755,0.58756,0.58756,12.0568171038,0.595129755,stop_loss,loss,loss,-1.0,-1.0,0.0,0.0,-1.0176712577,False,0.0,1.0,0.595129755,-1.0,1,18.0,0.00018,0.3104759769,15m-1757401200--1-e93a8f,4h-1757059200-1-4f70f4,1,liquidity_pool_plus_buffer
trade-0305af25bc229ce9,0305af25bc229ce9,s146,USDCHF,USDCHFm,long,conservative_mss,2025-09-09T18:15:00Z,2025-09-09T18:15:00Z,2025-09-09T21:15:00Z,0.7972398585,0.7973,0.7973,0.796600168,0.796600168,0.796600168,0.000699832,0.80543,0.80543,11.617073812,0.796600168,stop_loss,loss,loss,-1.0,-1.0,0.8287703335,0.8287703335,-1.2717337875,False,0.0,1.0,0.796600168,-1.0,36,13.0,0.00013,0.1857588678,15m-1757439000-1-cc4d3b,4h-1756987200--1-858314,1,liquidity_pool_plus_buffer
trade-4b321982df535399,4b321982df535399,s146,EURUSD,EURUSDm,long,aggressive_liquidation,2025-09-10T04:15:00Z,2025-09-10T04:15:00Z,2025-09-10T07:00:00Z,1.1710985495,1.17109,1.17109,1.1703114815,1.1703114815,1.1703114815,0.0007785185,1.17619,1.17619,6.5509040569,1.1703114815,stop_loss,loss,loss,-1.0,-1.0,0.9248335139,0.9248335139,-2.5176023434,False,0.0,1.0,1.1703114815,-1.0,33,9.0,9e-05,0.1156041892,15m-1757473200-1-649a62,4h-1757361600--1-55bd85,1,liquidity_pool_plus_buffer
trade-aa9ffc14a4d73b9f,aa9ffc14a4d73b9f,s146,AUDUSD,AUDUSDm,short,aggressive_liquidation,2025-09-10T06:15:00Z,2025-09-10T06:15:00Z,2025-09-10T06:50:00Z,0.660906938,0.66123,0.66123,0.6618430905,0.6618430905,0.6618430905,0.0006130905,0.65429,0.65429,11.3196991309,0.6606169095,trailing_stop,win,win,1.125,1.125,1.940985874,1.940985874,-0.146797251,True,0.5,0.5,0.6606169095,1.0,7,9.0,9e-05,0.146797251,15m-1757411100--1-cbe8e7,4h-1757059200-1-d0e80a,1,15m_zone_distal_plus_buffer
trade-37d0aa4ed4ba90e7,37d0aa4ed4ba90e7,s146,USDCAD,USDCADm,short,aggressive_liquidation,2025-09-10T06:45:00Z,2025-09-10T06:45:00Z,2025-09-10T07:00:00Z,1.384730759,1.38483,1.38483,1.3853192625,1.3853192625,1.3853192625,0.0004892625,1.38091,1.38091,8.0120589663,1.3853192625,stop_loss,loss,loss,-1.0,-1.0,0.1021946297,0.1021946297,-1.553358371,False,0.0,1.0,1.3853192625,-1.0,3,15.0,0.00015,0.306583889,15m-1757475900--1-812451,4h-1757390400-1-b3c76e,1,liquidity_pool_plus_buffer
trade-e68ab81c62602797,e68ab81c62602797,s146,NZDUSD,NZDUSDm,short,aggressive_liquidation,2025-09-10T08:05:00Z,2025-09-10T08:05:00Z,2025-09-10T09:55:00Z,0.5937303085,0.59383,0.59383,0.595109754,0.595109754,0.595109754,0.001279754,0.58756,0.58756,4.8993790994,0.595109754,stop_loss,loss,loss,-1.0,-1.0,0.2969320666,0.2969320666,-1.0001922244,False,0.0,1.0,0.595109754,-1.0,22,18.0,0.00018,0.1406520316,15m-1757484000--1-333b06,4h-1757059200-1-4f70f4,1,liquidity_pool_plus_buffer
