position_id,symbol,direction,model,result,exit_reason,signal_id,entry_utc,entry_ist,exit_utc,hour_utc,weekday,lots,entry_price,initial_stop,broker_target,risk_price,risk_points,realized_money,loss_at_sl_money,stop_basis,entry_zone_id,destination_zone_id,destination_rr,spread_at_signal_points,spread_pct_of_risk,round_trip_cost_r,stop_multiple_vs_structural,used_liquidity_pool_stop,minutes_held,realized_r_money_est,realized_r,exit_legs,closed_fraction,destination_confirmed_utc,zone_confirmed_utc,destination_age_hours,zone_age_hours,alert_to_confirm_minutes,zone_width_r,zone_width_points,entry_beyond_proximal_r,stop_pad_beyond_distal_r,campaign_zones_all,campaign_extreme_zone_id,entry_zone_is_extreme_all,entry_zone_extreme_rank,r_from_extreme_zone,extreme_zone_confirmed_utc,live_partial_banked,live_partial_events,live_stop_moves_ok,live_final_stop_r,live_stop_went_positive,live_peak_r_journal,live_stop_clamped_by_broker,entry_bar_open_utc,entry_bar_partial,mfe_r,mae_r,minutes_to_peak,bars_in_window,reached_partial_1_25r,reached_first_trail_1_5r,reached_1r,reached_0_5r,scn_live_ladder_sim_r,scn_live_ladder_sim_reason,scn_fixed_0_75r_r,scn_fixed_0_75r_reason,scn_fixed_1r_r,scn_fixed_1r_reason,scn_fixed_1_25r_r,scn_fixed_1_25r_reason,scn_fixed_2r_r,scn_fixed_2r_reason,scn_destination_only_r,scn_destination_only_reason,scn_partial_1r_then_be_r,scn_partial_1r_then_be_reason,scn_no_partial_trail_from_1_5r_r,scn_no_partial_trail_from_1_5r_reason,scn_be_at_0_75r_then_dest_r,scn_be_at_0_75r_then_dest_reason,scn_be_at_1r_then_dest_r,scn_be_at_1r_then_dest_reason,scn_be_at_1r_target_2r_r,scn_be_at_1r_target_2r_reason,outcome_class
2245798310,AUDCAD,short,aggressive_liquidation,Profit,stop_loss,20c27628a20b2c1d,2026-08-27T08:35:22.806000+00:00,2026-08-27T14:05:22.806000+05:30,2026-08-27T10:55:57.189000+00:00,8,Thu,0.27,0.9971,0.99781,0.99138,0.00071,71.0,910.42,1677.69,15m_zone_distal_plus_buffer,15m-1787814000--1-f78ae6,4h-1787659200-1-7ebc50,6.84,18.0,21.96,0.4392,1.0,False,140.6,0.543,0.644,2,1.0,2026-08-26T04:00:00+00:00,2026-08-27T08:00:00+00:00,28.58,0.58,5.0,0.38,27.0,0.549,0.07,5,15m-1787814000--1-f78ae6,True,1,0.0,2026-08-27T08:00:00+00:00,True,1,1,0.0,False,1.352,False,2026-08-27T08:35:00+00:00,True,1.38,-0.535,85.0,29,True,False,True,True,0.625,trail_stop,0.75,take_profit,1.0,take_profit,1.25,take_profit,-1.0,stop_loss,-1.0,stop_loss,0.5,trail_stop,-1.0,stop_loss,0.0,trail_stop,0.0,trail_stop,0.0,trail_stop,trailed_winner
2245823456,USDCAD,short,aggressive_liquidation,Profit,stop_loss,5a44d55a64a25885,2026-08-27T08:40:27.287000+00:00,2026-08-27T14:10:27.287000+05:30,2026-08-27T12:13:46.089000+00:00,8,Thu,0.19,1.38825,1.38902,1.38628,0.00077,77.0,1224.56,1323.01,liquidity_pool_plus_buffer,15m-1787816700--1-f8ec8d,4h-1787731200-1-724f86,1.98,14.0,15.24,0.3047,1.0,True,213.3,0.926,1.135,2,1.0,2026-08-26T16:00:00+00:00,2026-08-27T08:15:00+00:00,16.67,0.42,15.0,0.545,42.0,0.0,0.455,3,15m-1787816700--1-f8ec8d,True,1,0.0,2026-08-27T08:15:00+00:00,True,1,2,1.0,True,1.69,False,2026-08-27T08:40:00+00:00,True,1.844,-0.792,200.0,43,True,True,True,True,1.125,trail_stop,0.75,take_profit,1.0,take_profit,1.25,take_profit,2.0,take_profit,2.558,take_profit,1.0,trail_stop,1.0,trail_stop,1.0,trail_stop,1.0,trail_stop,2.0,take_profit,trailed_winner
2246723445,AUDUSD,short,aggressive_liquidation,Loss,stop_loss,1356c23f7435cd4a,2026-08-27T10:40:12.321000+00:00,2026-08-27T16:10:12.321000+05:30,2026-08-27T11:21:01.478000+00:00,10,Thu,0.27,0.71765,0.71813,0.71505,0.00048,48.0,-1361.44,1338.5,liquidity_pool_plus_buffer,15m-1787822100--1-f7c134,4h-1787630400-1-593b9c,5.52,9.0,19.08,0.3815,1.0,True,40.8,-1.017,-1.0,1,1.0,2026-08-25T16:00:00+00:00,2026-08-27T09:45:00+00:00,42.67,0.92,20.0,0.333,16.0,0.583,0.083,7,15m-1787746500--1-c04a9a,False,3,1.312,2026-08-26T13:00:00+00:00,False,0,0,,False,,False,2026-08-27T10:40:00+00:00,True,-0.188,-1.042,0.0,9,False,False,False,False,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,stopped_never_our_way
2246909612,AUDCAD,short,aggressive_liquidation,Loss,stop_loss,4290d53d95505f4c,2026-08-27T11:05:24.580000+00:00,2026-08-27T16:35:24.580000+05:30,2026-08-27T12:17:37.945000+00:00,11,Thu,0.27,0.99646,0.99765,0.99138,0.00119,119.0,-2431.18,2656.25,liquidity_pool_plus_buffer,15m-1787818500--1-a42864,4h-1787659200-1-7ebc50,3.82,18.0,13.85,0.277,1.0,True,72.2,-0.915,-1.0,1,1.0,2026-08-26T04:00:00+00:00,2026-08-27T09:15:00+00:00,31.08,1.83,5.0,0.504,60.0,0.395,0.101,7,15m-1787814000--1-f78ae6,False,2,0.471,2026-08-27T08:00:00+00:00,False,0,0,,False,,False,2026-08-27T11:05:00+00:00,True,0.151,-1.017,40.0,15,False,False,False,False,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,stopped_never_our_way
2246932738,EURGBP,short,conservative_mss,Loss,stop_loss,3373591a49aae8fb,2026-08-27T11:10:14.645000+00:00,2026-08-27T16:40:14.645000+05:30,2026-08-27T12:53:42.146000+00:00,11,Thu,0.16,0.85724,0.85773,0.85546,0.00049,49.0,-1117.63,1280.91,liquidity_pool_plus_buffer,15m-1787824800--1-63e1c2,4h-1787702400-1-8d13fa,3.04,13.0,23.18,0.4637,1.0,True,103.5,-0.873,-1.0,1,1.0,2026-08-26T16:00:00+00:00,2026-08-27T11:00:00+00:00,19.17,0.17,5.0,0.306,15.0,0.49,0.204,2,15m-1787824800--1-63e1c2,True,1,0.0,2026-08-27T11:00:00+00:00,False,0,0,,False,,False,2026-08-27T11:10:00+00:00,True,0.245,-1.0,10.0,21,False,False,False,False,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,stopped_never_our_way
2248923114,GBPJPY,long,aggressive_liquidation,Loss,stop_loss,00d0b824b0d76b86,2026-08-27T14:35:15.901000+00:00,2026-08-27T20:05:15.901000+05:30,2026-08-27T14:55:35.270000+00:00,14,Thu,0.14,216.471,216.345,216.747,0.126,126.0,-1162.48,1186.77,15m_zone_distal_plus_buffer,15m-1787834700-1-09f47a,4h-1787731200--1-c91a91,2.12,22.0,17.1,0.342,1.0,False,20.3,-0.98,-1.0,1,1.0,2026-08-26T16:00:00+00:00,2026-08-27T13:15:00+00:00,22.58,1.33,5.0,0.73,92.0,0.183,0.087,2,15m-1787792400-1-63924b,False,2,0.881,2026-08-27T02:30:00+00:00,False,0,0,,False,,False,2026-08-27T14:35:00+00:00,True,0.04,-1.468,5.0,5,False,False,False,False,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,stopped_never_our_way
2249163508,GBPNZD,long,aggressive_liquidation,Loss,stop_loss,2120e88067992103,2026-08-27T14:55:26.246000+00:00,2026-08-27T20:25:26.246000+05:30,2026-08-28T01:30:44.387000+00:00,14,Thu,0.14,2.2834,2.28068,2.2928100000000002,0.00272,272.0,-2384.13,2193.38,15m_zone_distal_plus_buffer,15m-1787694300-1-28781c,4h-1787241600--1-d99482,3.84,24.0,9.57,0.1914,1.0,False,635.3,-1.087,-1.0,1,1.0,2026-08-21T12:00:00+00:00,2026-08-25T22:15:00+00:00,146.92,40.67,175.0,0.478,130.0,0.482,0.04,22,15m-1787321700-1-aad210,False,3,0.327,2026-08-21T14:45:00+00:00,False,0,0,,False,,False,2026-08-27T14:55:00+00:00,True,0.699,-1.033,100.0,127,False,False,False,True,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,ran_then_reverted_before_partial
2250339909,EURCHF,long,aggressive_liquidation,Loss,stop_loss,4644d275cf34f1c8,2026-08-27T17:50:12.950000+00:00,2026-08-27T23:20:12.950000+05:30,2026-08-27T21:59:46.037000+00:00,17,Thu,0.16,0.93679,0.93618,0.93868,0.00061,61.0,-1275.46,1126.36,liquidity_pool_plus_buffer,15m-1787847300-1-e7e10d,4h-1787803200--1-1f64a4,3.64,16.0,29.7,0.5941,1.0,True,249.6,-1.132,-1.0,1,1.0,2026-08-27T12:00:00+00:00,2026-08-27T17:15:00+00:00,5.83,0.58,30.0,0.344,21.0,0.475,0.18,1,15m-1787847300-1-e7e10d,True,1,0.0,2026-08-27T17:15:00+00:00,False,0,0,,False,,False,2026-08-27T17:50:00+00:00,True,0.344,-1.279,175.0,50,False,False,False,False,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,ran_then_reverted_before_partial
2251184276,EURCAD,long,conservative_mss,Loss,stop_loss,0f8f7fd709cb928f,2026-08-27T20:55:15.270000+00:00,2026-08-28T02:25:15.270000+05:30,2026-08-28T02:31:49.133000+00:00,20,Thu,0.16,1.6145,1.61326,1.61696,0.00124,124.0,-1504.47,1505.67,liquidity_pool_plus_buffer,15m-1787859900-1-59d0a2,4h-1787788800--1-3b40e0,1.98,15.0,12.08,0.2417,1.0,True,336.6,-0.999,-1.0,1,1.0,2026-08-27T12:00:00+00:00,2026-08-27T20:45:00+00:00,8.92,0.17,5.0,0.476,59.0,0.315,0.21,1,15m-1787859900-1-59d0a2,True,1,0.0,2026-08-27T20:45:00+00:00,False,0,0,,False,,False,2026-08-27T20:55:00+00:00,True,-0.065,-1.048,0.0,68,False,False,False,False,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,stopped_never_our_way
2251314096,GBPCAD,long,aggressive_liquidation,Loss,stop_loss,8971dfa6d2e42023,2026-08-27T22:10:17.578000+00:00,2026-08-28T03:40:17.578000+05:30,2026-08-28T05:31:09.682000+00:00,22,Thu,0.14,1.88326,1.88194,1.88625,0.00132,132.0,-1401.2,1336.09,liquidity_pool_plus_buffer,15m-1787859900-1-5f8c2f,4h-1787760000--1-b09604,2.43,28.0,22.25,0.4451,1.0,True,440.9,-1.049,-1.0,1,1.0,2026-08-27T12:00:00+00:00,2026-08-27T20:45:00+00:00,10.17,1.42,20.0,0.386,51.0,0.515,0.098,2,15m-1787859900-1-5f8c2f,True,1,0.0,2026-08-27T20:45:00+00:00,False,0,0,,False,,False,2026-08-27T22:10:00+00:00,True,0.076,-1.023,85.0,89,False,False,False,False,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,stopped_never_our_way
2255575169,EURUSD,long,aggressive_liquidation,Profit,stop_loss,a92fcf98b9157e34,2026-08-28T12:45:16.205000+00:00,2026-08-28T18:15:16.205000+05:30,2026-08-28T13:05:19.935000+00:00,12,Fri,0.16,1.16417,1.16382,1.16644,0.00035,35.0,801.82,615.07,swept_wick_plus_buffer,15m-1787910300-1-ce7094,4h-1787716800--1-b1e4e5,6.15,8.0,21.83,0.4367,1.0,False,20.1,1.304,1.4,2,1.0,2026-08-26T16:00:00+00:00,2026-08-28T11:00:00+00:00,44.75,1.75,10.0,0.543,19.0,0.114,0.343,9,15m-1787910300-1-ce7094,True,1,0.0,2026-08-28T11:00:00+00:00,True,1,2,1.5,True,2.125,False,2026-08-28T12:45:00+00:00,True,2.371,-0.257,10.0,5,True,True,True,True,1.375,trail_stop,0.75,take_profit,1.0,take_profit,1.25,take_profit,2.0,take_profit,-1.0,stop_loss,1.25,trail_stop,1.5,trail_stop,1.5,trail_stop,1.5,trail_stop,2.0,take_profit,trailed_winner
2255677378,GBPUSD,long,aggressive_liquidation,Loss,stop_loss,76e590ef396fb9af,2026-08-28T12:55:24.200000+00:00,2026-08-28T18:25:24.200000+05:30,2026-08-28T13:59:59.356000+00:00,12,Fri,0.14,1.35846,1.35724,1.3639299999999999,0.00122,122.0,-1792.77,1272.3,15m_zone_distal_plus_buffer,15m-1787834700-1-49c8cb,4h-1787673600--1-a2c3ef,6.72,10.0,11.55,0.231,1.0,False,64.6,-1.409,-1.0,1,1.0,2026-08-26T16:00:00+00:00,2026-08-27T13:15:00+00:00,44.92,23.67,20.0,0.426,52.0,0.516,0.057,5,15m-1787834700-1-49c8cb,True,1,0.0,2026-08-27T13:15:00+00:00,False,0,0,,False,,False,2026-08-28T12:55:00+00:00,True,0.23,-1.057,60.0,13,False,False,False,False,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,stopped_never_our_way
2255946610,USDJPY,short,aggressive_liquidation,Profit,stop_loss,06f72595826c67ae,2026-08-28T13:20:27.098000+00:00,2026-08-28T18:50:27.098000+05:30,2026-08-28T13:59:40.974000+00:00,13,Fri,0.19,159.632,159.684,159.408,0.052,52.0,714.0,767.97,liquidity_pool_plus_buffer,15m-1787918400--1-22f2fa,4h-1787860800-1-345f73,3.5,10.0,16.27,0.3254,1.0,True,39.2,0.93,1.128,2,1.0,2026-08-28T12:00:00+00:00,2026-08-28T12:30:00+00:00,1.33,0.83,0.0,0.538,28.0,0.288,0.173,1,15m-1787918400--1-22f2fa,True,1,0.0,2026-08-28T12:30:00+00:00,True,1,2,1.0,True,1.581,False,2026-08-28T13:20:00+00:00,True,1.731,-1.635,35.0,8,True,True,True,True,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,trailed_winner
2255947389,EURCAD,long,aggressive_liquidation,Loss,stop_loss,3c15ae09199c2951,2026-08-28T13:20:32.647000+00:00,2026-08-28T18:50:32.647000+05:30,2026-08-28T13:25:41.794000+00:00,13,Fri,0.16,1.61309,1.6124100000000001,1.61696,0.00068,68.0,-824.57,880.52,liquidity_pool_plus_buffer,15m-1787920200-1-54d14d,4h-1787788800--1-3b40e0,5.26,15.0,20.65,0.4131,1.0,True,5.2,-0.936,-1.0,1,1.0,2026-08-27T12:00:00+00:00,2026-08-28T13:00:00+00:00,25.33,0.33,5.0,0.221,15.0,0.515,0.265,3,15m-1787920200-1-54d14d,True,1,0.0,2026-08-28T13:00:00+00:00,False,0,0,,False,,False,2026-08-28T13:20:00+00:00,True,-0.221,-1.191,0.0,2,False,False,False,False,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,stopped_never_our_way
2256276717,EURUSD,long,aggressive_liquidation,Loss,stop_loss,331c4c17a5b9b990,2026-08-28T13:55:19.874000+00:00,2026-08-28T19:25:19.874000+05:30,2026-08-28T13:59:58.952000+00:00,13,Fri,0.16,1.1643,1.16382,1.16644,0.00048,48.0,-806.12,766.24,liquidity_pool_plus_buffer,15m-1787920200-1-d3145f,4h-1787716800--1-b1e4e5,4.74,8.0,17.53,0.3506,1.0,True,4.7,-1.052,-1.0,1,1.0,2026-08-26T16:00:00+00:00,2026-08-28T13:00:00+00:00,45.92,0.92,25.0,0.708,34.0,0.167,0.125,10,15m-1787910300-1-ce7094,False,3,0.187,2026-08-28T11:00:00+00:00,False,0,0,,False,,False,2026-08-28T13:55:00+00:00,True,0.75,-1.313,0.0,1,False,False,False,True,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,ran_then_reverted_before_partial
2257697196,GBPAUD,long,aggressive_liquidation,Profit,stop_loss,85e14dbb91fde217,2026-08-28T14:40:16.177000+00:00,2026-08-28T20:10:16.177000+05:30,2026-08-28T14:57:43.098000+00:00,14,Fri,0.14,1.88722,1.8858899999999998,1.89173,0.00133,133.0,1980.83,1622.43,liquidity_pool_plus_buffer,15m-1787923800-1-077328,4h-1787803200--1-f90eed,2.8,21.0,13.65,0.273,1.0,True,17.4,1.221,1.447,2,1.0,2026-08-27T12:00:00+00:00,2026-08-28T14:15:00+00:00,26.67,0.42,0.0,0.331,44.0,0.451,0.218,6,15m-1787923800-1-077328,True,1,0.0,2026-08-28T14:15:00+00:00,True,1,3,1.5,True,2.039,False,2026-08-28T14:40:00+00:00,True,2.098,-0.211,15.0,4,True,True,True,True,1.375,trail_stop,0.75,take_profit,1.0,take_profit,1.25,take_profit,2.0,take_profit,3.391,take_profit,1.25,trail_stop,1.5,trail_stop,1.5,trail_stop,1.5,trail_stop,2.0,take_profit,trailed_winner
2258166836,AUDJPY,short,aggressive_liquidation,Profit,stop_loss,23fb19715514005a,2026-08-28T15:10:21.461000+00:00,2026-08-28T20:40:21.461000+05:30,2026-08-28T19:41:50.461000+00:00,15,Fri,0.27,114.763,114.957,114.445,0.194,194.0,1314.39,3474.34,liquidity_pool_plus_buffer,15m-1787923800--1-2cde09,4h-1787803200-1-b46d37,1.61,11.0,5.61,0.1123,1.0,True,271.5,0.378,0.392,1,1.0,2026-08-27T12:00:00+00:00,2026-08-28T14:15:00+00:00,27.17,0.92,10.0,0.17,33.0,0.644,0.186,4,15m-1787923800--1-2cde09,True,1,0.0,2026-08-28T14:15:00+00:00,False,0,0,,False,,False,2026-08-28T15:10:00+00:00,True,0.887,-0.216,70.0,55,False,False,False,True,0.629,archive_end,0.75,take_profit,0.629,archive_end,0.629,archive_end,0.629,archive_end,0.629,archive_end,0.629,archive_end,0.629,archive_end,0.629,archive_end,0.629,archive_end,0.629,archive_end,partial_winner
2259685820,EURAUD,long,aggressive_liquidation,Loss,stop_loss,6f0fefbc5da7e24d,2026-08-28T16:35:25.993000+00:00,2026-08-28T22:05:25.993000+05:30,2026-08-28T20:58:46.802000+00:00,16,Fri,0.16,1.61828,1.61701,1.62249,0.00127,127.0,-1528.98,1667.72,liquidity_pool_plus_buffer,15m-1787930100-1-b60538,4h-1787803200--1-0d51f1,2.95,17.0,12.26,0.2452,1.0,True,263.3,-0.917,-1.0,1,1.0,2026-08-27T12:00:00+00:00,2026-08-28T16:00:00+00:00,28.58,0.58,20.0,0.63,80.0,0.15,0.22,6,15m-1787889600-1-36b8ea,False,2,0.701,2026-08-28T05:15:00+00:00,False,0,0,,False,,False,2026-08-28T16:35:00+00:00,True,0.268,-1.0,5.0,53,False,False,False,False,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,ran_then_reverted_before_partial
2260128445,GBPCAD,long,aggressive_liquidation,Open,,723679b787571098,2026-08-28T17:15:15.557000+00:00,2026-08-28T22:45:15.557000+05:30,2026-08-29T16:57:21+00:00,17,Fri,0.14,1.8817,1.87955,1.88625,0.00215,215.0,,2283.37,liquidity_pool_plus_buffer,15m-1787926500-1-9ad13d,4h-1787760000--1-b09604,2.11,18.0,8.34,0.1668,1.0,True,1422.1,,,0,0.0,2026-08-27T12:00:00+00:00,2026-08-28T15:00:00+00:00,29.25,2.25,40.0,0.958,206.0,-0.088,0.13,7,15m-1787922000-1-1c672f,False,2,0.116,2026-08-28T14:15:00+00:00,False,0,0,,False,,False,2026-08-28T17:15:00+00:00,True,0.33,-0.34,180.0,45,False,False,False,False,-0.093,archive_end,-0.093,archive_end,-0.093,archive_end,-0.093,archive_end,-0.093,archive_end,-0.093,archive_end,-0.093,archive_end,-0.093,archive_end,-0.093,archive_end,-0.093,archive_end,-0.093,archive_end,unresolved
2260636635,AUDCAD,short,aggressive_liquidation,Loss,stop_loss,532d914bf6a79d0a,2026-08-28T18:20:34.048000+00:00,2026-08-28T23:50:34.048000+05:30,2026-08-28T19:32:40.609000+00:00,18,Fri,0.27,0.99519,0.99584,0.99138,0.00065,65.0,-1326.4,1467.37,liquidity_pool_plus_buffer,15m-1787932800--1-0a6533,4h-1787659200-1-7ebc50,5.2,18.0,25.02,0.5003,1.0,True,72.1,-0.904,-1.0,1,1.0,2026-08-26T04:00:00+00:00,2026-08-28T16:30:00+00:00,62.33,1.83,105.0,0.462,30.0,0.462,0.077,13,15m-1787814000--1-f78ae6,False,10,3.077,2026-08-27T08:00:00+00:00,False,0,0,,False,,False,2026-08-28T18:20:00+00:00,True,0.0,-1.138,0.0,15,False,False,False,False,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,stopped_never_our_way
2261342606,EURCAD,long,aggressive_liquidation,Loss,stop_loss,c2fc08c31542c706,2026-08-28T20:35:24.043000+00:00,2026-08-29T02:05:24.043000+05:30,2026-08-28T20:58:44.396000+00:00,20,Fri,0.16,1.61066,1.61014,1.61696,0.00052,52.0,-628.82,714.78,liquidity_pool_plus_buffer,15m-1787942700-1-bf35ce,4h-1787788800--1-3b40e0,10.54,15.0,25.38,0.5076,1.0,True,23.3,-0.88,-1.0,1,1.0,2026-08-27T12:00:00+00:00,2026-08-28T20:00:00+00:00,32.58,0.58,10.0,0.365,19.0,0.404,0.231,4,15m-1787942700-1-bf35ce,True,1,0.0,2026-08-28T20:00:00+00:00,False,0,0,,False,,False,2026-08-28T20:35:00+00:00,True,0.231,-1.538,5.0,5,False,False,False,False,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,-1.0,stop_loss,stopped_never_our_way
