meta_trade_id,meta_symbol,meta_signal_time_utc,k_paths,k_p_target_first,k_p_stop_first,k_p_timeout,k_expected_r,k_median_r,k_expected_r_p25,k_mean_mfe_r,k_mean_mae_r,k_mean_terminal_r,k_p_terminal_favorable,k_dispersion_r,k_mean_bars_to_exit,k_reward_r,k_target_stop_ratio,k_error
trade-b6cfce79556a1e2e,AUDUSD,2026-05-20T07:00:00Z,30.0,0.26666667,0.73333333,0.0,1.10726372,-1.0,-1.0,2.33625464,-1.63294377,7.14243421,1.0,1.01132523,17.93333333,6.90223895,0.36363723,
trade-8bed51ebaaab7bf4,EURUSD,2026-05-20T13:25:00Z,30.0,0.16666667,0.83333333,0.0,0.4941508,-1.0,-1.0,2.01657477,-1.38891251,10.24020246,1.0,2.44433267,21.46666667,7.96490479,0.20000096,
trade-0116314dd4938505,USDCAD,2026-05-20T14:20:00Z,30.0,0.7,0.0,0.3,1.49409893,1.82236859,1.15578553,1.81055856,-0.42157148,0.66900634,0.96666667,0.30709805,64.63333333,1.82236859,700001.0,
trade-2ddf1e96bcffd28b,GBPUSD,2026-05-20T22:05:00Z,30.0,0.83333333,0.16666667,0.0,3.49524079,4.39428894,4.39428894,4.10121359,-0.72985881,4.63935069,1.0,0.94564891,22.63333333,4.39428894,4.999976,
trade-e2b17f915b81a9d9,GBPUSD,2026-05-21T06:20:00Z,30.0,1.0,0.0,0.0,2.10978541,2.10978541,2.10978541,2.4454288,-0.50490515,2.45654094,1.0,0.54158617,29.63333333,2.10978541,1000001.0,
trade-7bc74388c0ae9972,USDCAD,2026-05-21T08:10:00Z,30.0,0.0,0.03333333,0.96666667,4.05905683,4.38263466,3.5371703,7.12241412,-0.36495787,4.22795205,1.0,1.06259074,93.2,9.945062,3e-05,
trade-012380f6543843e8,GBPUSD,2026-05-22T08:35:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,1.16371517,-1.18159052,-0.30720142,0.16666667,0.58945669,27.1,8.04176887,1e-06,
trade-ebee170c508b2132,EURUSD,2026-05-22T10:55:00Z,30.0,0.0,0.36666667,0.63333333,4.05925559,6.63210902,-1.0,5.50651908,-0.83238292,6.97908912,1.0,0.4651653,65.43333333,10.95187428,2.73e-06,
trade-6b43a99fc8423d3a,EURUSD,2026-05-22T13:55:00Z,30.0,0.03333333,0.6,0.36666667,0.33964639,-1.0,-1.0,1.20480488,-0.95560158,2.41712169,1.0,0.5786147,42.16666667,4.03417393,0.05555713,
trade-687d8fcd4fc505f6,EURUSD,2026-05-22T20:55:00Z,30.0,0.06666667,0.93333333,0.0,-0.36115291,-1.0,-1.0,0.85095387,-1.18159128,4.66959276,1.0,2.03686452,16.66666667,8.58270631,0.07142957,
trade-a4d1a9039875164d,AUDUSD,2026-05-26T03:15:00Z,30.0,0.5,0.5,0.0,0.44577053,0.44577053,-1.0,1.89190909,-0.72230326,12.76693119,1.0,6.41910402,13.2,1.89154107,1.0,
trade-599616f67e625d95,USDCHF,2026-05-27T06:40:00Z,30.0,0.9,0.1,0.0,2.49916483,2.88796092,2.88796092,3.26006365,-0.41890598,5.52033655,1.0,0.97718996,34.36666667,2.88796092,8.99992,
trade-6a05da2d0b69f33b,USDJPY,2026-05-27T19:25:00Z,30.0,0.86666667,0.13333333,0.0,9.2560963,10.83395727,10.83395727,10.07525992,-0.60387452,9.77228911,1.0,1.95211439,31.46666667,10.83395727,6.49995875,
trade-ea1311bf9e793fe2,USDCHF,2026-05-27T20:05:00Z,30.0,0.93333333,0.06666667,0.0,4.02403072,4.38289006,4.38289006,4.47884,-0.35376869,3.3613647,0.96666667,1.57406663,40.5,4.38289006,13.999805,
trade-ee11635e0b14373f,USDJPY,2026-05-27T23:00:00Z,30.0,0.6,0.4,0.0,4.95922263,8.93203772,-1.0,5.97400807,-0.82108494,3.96843597,1.0,1.08218768,18.9,8.93203772,1.49999875,
trade-0506fb17f39567b7,USDCAD,2026-05-28T08:55:00Z,30.0,0.83333333,0.16666667,0.0,2.29757313,2.95708776,2.95708776,2.90213942,-0.59579256,6.23357025,1.0,0.55027777,24.26666667,2.95708776,4.999976,
trade-0d70c877460cf54c,USDCHF,2026-05-28T10:10:00Z,30.0,0.7,0.3,0.0,2.94653919,4.63791313,-1.0,3.57819351,-0.74325015,8.65077982,1.0,0.61084662,18.53333333,4.63791313,2.33332889,
trade-0e50515fd2ec673b,USDCHF,2026-05-29T02:10:00Z,30.0,0.5,0.43333333,0.06666667,1.78680431,3.85129305,-1.0,2.65144267,-0.86969213,2.98977189,1.0,0.63645106,49.13333333,3.99750228,1.1538458,
trade-c213d27692493ff2,USDCAD,2026-05-29T06:00:00Z,30.0,0.4,0.6,0.0,1.59433798,-1.0,-1.0,2.88448255,-1.28942526,5.7339946,1.0,0.58591298,37.43333333,5.48584496,0.66666722,
trade-600cd22d32de7e56,AUDUSD,2026-05-29T20:10:00Z,30.0,0.66666667,0.33333333,0.0,1.84821138,3.27231706,-1.0,3.46554073,-0.70974028,10.27464781,0.96666667,2.30776032,26.03333333,3.27231706,1.999997,
trade-0d63e9902a637c60,USDCAD,2026-05-31T23:55:00Z,30.0,0.33333333,0.66666667,0.0,1.08675039,-1.0,-1.0,2.20225538,-1.02716956,11.77136042,1.0,2.83235829,38.36666667,5.26025116,0.50000075,
trade-48ff5315c177f454,GBPUSD,2026-06-01T06:00:00Z,30.0,0.93333333,0.06666667,0.0,2.72249961,2.98839244,2.98839244,3.66277188,-0.47349356,2.31985699,1.0,0.50743516,27.06666667,2.98839244,13.999805,
trade-4f6d2255162af15a,USDJPY,2026-06-01T16:35:00Z,30.0,0.0,0.0,1.0,3.63440772,3.67396564,3.40037604,4.46363346,-0.31505156,3.63440772,1.0,0.26793328,96.0,6.15082407,1.0,
trade-77d0bf37dd3b722c,USDCHF,2026-06-01T18:55:00Z,30.0,0.96666667,0.03333333,0.0,4.20988658,4.38953785,4.38953785,4.91618577,-0.48807949,5.71553308,1.0,1.00516255,30.4,4.38953785,28.99916003,
trade-c89c3f8d6450e241,USDJPY,2026-06-02T00:30:00Z,30.0,0.83333333,0.16666667,0.0,3.71208005,4.65449606,4.65449606,5.02018452,-0.64243952,9.90702936,1.0,1.44577919,17.93333333,4.65449606,4.999976,
trade-34ad8b9d26d46daa,USDJPY,2026-06-02T06:50:00Z,30.0,0.43333333,0.56666667,0.0,1.88027434,-1.0,-1.0,2.92948737,-0.98121521,11.51945621,1.0,1.69232746,14.53333333,5.64678694,0.7647063,
trade-55ab9f1fa1b3adb0,USDJPY,2026-06-02T22:10:00Z,30.0,0.63333333,0.36666667,0.0,1.20757475,2.48564434,-1.0,2.76753072,-0.87577292,6.38501868,1.0,1.18456529,21.6,2.48564434,1.72727074,
trade-b0bdc10def0fd66a,USDJPY,2026-06-03T06:05:00Z,30.0,0.7,0.3,0.0,1.38398138,2.40568768,-1.0,2.56633972,-0.78793056,2.63981543,1.0,0.55986549,19.36666667,2.40568768,2.33332889,
trade-619660588f025bb5,USDJPY,2026-06-03T22:15:00Z,30.0,0.66666667,0.33333333,0.0,1.31889506,2.4783426,-1.0,1.96872049,-0.78015434,4.04299969,1.0,1.06526043,21.06666667,2.4783426,1.999997,
trade-e590317a4dcd9a41,AUDUSD,2026-06-03T23:45:00Z,30.0,0.23333333,0.76666667,0.0,1.41051094,-1.0,-1.0,4.25497174,-1.31388422,15.10156595,1.0,0.96139234,34.96666667,9.33076117,0.30434873,
trade-7c1f489a62364543,AUDUSD,2026-06-04T07:50:00Z,30.0,0.2,0.8,0.0,0.12226865,-1.0,-1.0,1.59021249,-1.52681443,7.03245954,0.96666667,1.55338066,24.16666667,4.61134324,0.25000094,
trade-b46d7c53b58d510a,USDCHF,2026-06-04T08:20:00Z,30.0,0.76666667,0.23333333,0.0,1.16398047,1.82258323,1.82258323,1.72446133,-0.65680269,5.21371909,1.0,0.7703341,31.73333333,1.82258323,3.28570449,
trade-74aee94c69533b70,NZDUSD,2026-06-04T11:05:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.37792505,-1.58606841,11.8147023,1.0,2.72793661,4.16666667,5.67259292,1e-06,
trade-7d3873d9051d074a,AUDUSD,2026-06-04T15:00:00Z,30.0,0.1,0.9,0.0,-0.6035822,-1.0,-1.0,0.68315203,-1.36088945,4.91493381,0.66666667,5.77362059,15.53333333,2.96417802,0.1111121,
trade-4f2633e5dfc08ad8,AUDUSD,2026-06-04T23:05:00Z,30.0,0.03333333,0.96666667,0.0,-0.76690054,-1.0,-1.0,0.37543506,-1.17563711,7.5090995,0.93333333,4.49889937,17.26666667,5.99298384,0.03448376,
trade-83970b9605e6e8b7,NZDUSD,2026-06-05T06:30:00Z,30.0,0.0,0.83333333,0.16666667,-0.79287191,-1.0,-1.0,1.79189651,-1.23643176,0.94155703,0.93333333,0.76885125,25.73333333,11.14931898,1.2e-06,
trade-6516581abc595fb8,EURUSD,2026-06-08T01:35:00Z,30.0,0.46666667,0.3,0.23333333,4.62828645,6.88487204,-1.0,5.38297754,-0.86738259,7.54538952,1.0,1.27122414,67.43333333,7.66876682,1.5555537,
trade-1d8f33136b3d3bcd,AUDUSD,2026-06-08T01:35:00Z,30.0,0.7,0.3,0.0,3.44646503,5.3520929,-1.0,4.13783839,-0.71219496,6.79238036,1.0,0.43067027,55.53333333,5.3520929,2.33332889,
trade-ea9225b91894ac5e,GBPUSD,2026-06-08T01:35:00Z,30.0,0.7,0.3,0.0,5.27940901,7.9705843,-1.0,6.04581105,-0.69554061,8.76768543,1.0,0.4607333,58.86666667,7.9705843,2.33332889,
trade-79b37d2bf259fbde,NZDUSD,2026-06-08T07:20:00Z,30.0,0.13333333,0.86666667,0.0,-0.21696961,-1.0,-1.0,1.02694956,-1.69688311,5.77090324,1.0,0.74468462,35.46666667,4.87272792,0.15384713,
trade-f85d9b579f9e4d20,USDCHF,2026-06-08T14:30:00Z,30.0,0.43333333,0.56666667,0.0,2.85275354,-1.0,-1.0,4.21778683,-0.94333769,10.78728532,1.0,1.09155525,38.26666667,7.8909697,0.7647063,
trade-aea0421cce5f90ff,USDCAD,2026-06-08T19:05:00Z,30.0,0.86666667,0.03333333,0.1,6.31318989,6.63209288,6.63209288,6.56915425,-0.41080717,7.58722086,1.0,1.42389807,71.23333333,6.63209288,25.99925002,
trade-33d617539ec298cb,GBPUSD,2026-06-09T00:10:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.18402863,-1.2516347,19.34434302,0.96666667,6.05210892,10.93333333,11.28473058,1e-06,
trade-d2587c2eef41218f,NZDUSD,2026-06-09T01:00:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.3234657,-1.8258421,14.10751128,0.9,8.52863619,4.66666667,11.00467589,1e-06,
trade-1b1d092999ef63d4,EURUSD,2026-06-09T13:55:00Z,30.0,0.8,0.2,0.0,1.98366097,2.72957621,2.72957621,2.43294681,-0.54392297,4.03399678,1.0,0.45760226,28.66666667,2.72957621,3.999985,
trade-634a7f87a2e2d7be,NZDUSD,2026-06-09T15:20:00Z,30.0,1.0,0.0,0.0,1.69603797,1.69603797,1.69603797,1.89327946,-0.51048637,3.30671701,1.0,0.93794053,34.66666667,1.69603797,1000001.0,
trade-f733785ed8c147dd,USDCHF,2026-06-09T16:30:00Z,30.0,0.0,0.23333333,0.76666667,0.95857255,0.43429497,-0.07212939,3.12695055,-0.70059909,1.81540295,0.96666667,1.17800619,74.96666667,14.27127599,4.29e-06,
trade-1bdd7e5f50aabe3d,NZDUSD,2026-06-09T17:05:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.02769132,-1.14935138,-0.57735242,0.26666667,0.69627772,16.2,3.61651968,1e-06,
trade-cf14be35e6636660,AUDUSD,2026-06-09T19:00:00Z,30.0,0.83333333,0.16666667,0.0,1.49430306,1.99316368,1.99316368,1.8439596,-0.72132798,2.10506758,1.0,0.43486587,26.5,1.99316368,4.999976,
trade-47c952ee413473b0,AUDUSD,2026-06-10T00:50:00Z,30.0,0.66666667,0.33333333,0.0,2.28163323,3.92244984,-1.0,2.76860741,-0.90329029,6.8203234,1.0,0.75505533,25.03333333,3.92244984,1.999997,
trade-b1ef73a3ca5e3241,USDJPY,2026-06-10T01:40:00Z,30.0,1.0,0.0,0.0,2.46593744,2.46593744,2.46593744,3.05689746,-0.56294016,4.17368048,1.0,0.9754067,21.63333333,2.46593744,1000001.0,
trade-6b5e3f8e92aed17a,USDCAD,2026-06-10T05:35:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,1.84887319,-1.12146999,-1.4141263,0.0,0.33421091,67.4,6.01494956,1e-06,
trade-63ec736fdd5e9cdb,GBPUSD,2026-06-10T06:25:00Z,30.0,0.93333333,0.06666667,0.0,3.15710119,3.45403699,3.45403699,3.42883101,-0.56986919,3.3129263,1.0,0.43420589,31.63333333,3.45403699,13.999805,
trade-6d94bd9c0427882f,USDCHF,2026-06-10T08:50:00Z,30.0,0.73333333,0.26666667,0.0,2.11371896,3.2459804,0.0614951,2.60827909,-0.71915499,3.14929111,1.0,0.82934516,24.43333333,3.2459804,2.74999344,
trade-4265b2808e992988,USDJPY,2026-06-10T22:10:00Z,30.0,0.66666667,0.33333333,0.0,3.18860638,5.28290957,-1.0,3.96648046,-0.69936604,3.94785921,1.0,0.97364957,14.3,5.28290957,1.999997,
trade-bca8151bf5a02a4f,GBPUSD,2026-06-11T01:45:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,3.63600064,-1.29243192,-3.01174426,0.06666667,2.26970106,29.8,9.40081535,1e-06,
trade-c206399b0c99496a,USDJPY,2026-06-11T02:35:00Z,30.0,0.9,0.1,0.0,4.12470568,4.69411742,4.69411742,5.03128637,-0.58499352,3.52235487,1.0,2.1538783,27.06666667,4.69411742,8.99992,
trade-b6721adf7d129344,AUDUSD,2026-06-11T03:20:00Z,30.0,0.46666667,0.53333333,0.0,2.64596268,-1.0,-1.0,3.71464518,-1.06576261,11.33333627,1.0,2.02935965,41.7,6.81277718,0.87500023,
trade-37405ead81f52222,AUDUSD,2026-06-11T06:15:00Z,30.0,0.13333333,0.86666667,0.0,0.10347686,-1.0,-1.0,1.3808218,-1.06869751,3.52252264,0.96666667,1.93154488,18.36666667,7.27607643,0.15384713,
trade-868a49c3b8195086,NZDUSD,2026-06-11T07:20:00Z,30.0,0.0,0.4,0.6,2.09175558,2.59601868,-1.0,4.76427119,-0.81317069,4.23737129,1.0,0.85638402,64.93333333,11.13324288,2.5e-06,
trade-7b281340929ff83c,EURUSD,2026-06-11T10:55:00Z,30.0,0.0,0.03333333,0.96666667,1.36946819,1.42154393,1.13061641,2.51764498,-0.66664652,1.46510552,1.0,0.42553629,93.03333333,10.69463031,3e-05,
trade-aacaa5f10e2b6e37,USDCHF,2026-06-11T12:30:00Z,30.0,0.0,0.26666667,0.73333333,1.41238464,2.10842138,-0.32631376,2.57131182,-0.72870477,2.31728234,1.0,0.31234192,71.46666667,13.37445018,3.75e-06,
trade-d8baf14c18bf62fb,EURUSD,2026-06-11T12:30:00Z,30.0,0.0,0.1,0.9,0.80715157,0.89870667,0.54884699,1.82740885,-0.75977214,1.03239273,1.0,0.46324082,86.6,8.31372105,1e-05,
trade-88ab52f046a19d1f,USDJPY,2026-06-11T14:40:00Z,30.0,0.23333333,0.3,0.46666667,2.47756582,3.09305324,-1.0,4.08689422,-0.75273575,3.13018353,1.0,1.19127205,62.83333333,6.10853633,0.77777852,
trade-e461a1bfbdc3eac3,AUDUSD,2026-06-11T17:25:00Z,30.0,0.0,0.43333333,0.56666667,5.30802658,9.50623884,-1.0,7.26373029,-0.86306155,9.97444125,1.0,1.1098125,58.03333333,16.32709627,2.31e-06,
trade-523df487e58e5eb2,NZDUSD,2026-06-11T18:50:00Z,30.0,0.0,0.56666667,0.43333333,-0.78493407,-1.0,-1.0,0.09236773,-0.99040115,-0.47105051,0.06666667,0.3093548,65.36666667,2.63704891,1.76e-06,
trade-5e653cf5c7e37885,USDCHF,2026-06-11T18:50:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.33022219,-1.05711633,-1.11648843,0.0,0.12801435,27.93333333,2.96242086,1e-06,
trade-3748ee65f8b03d2e,AUDUSD,2026-06-12T01:10:00Z,30.0,1.0,0.0,0.0,2.80785264,2.80785264,2.80785264,3.10994153,-0.2683127,1.99950774,1.0,0.48722373,42.76666667,2.80785264,1000001.0,
trade-724392f13b6e958f,EURUSD,2026-06-12T09:10:00Z,30.0,0.96666667,0.03333333,0.0,2.49097033,2.61134862,2.61134862,2.77341658,-0.58071515,3.03622909,1.0,0.40977444,45.83333333,2.61134862,28.99916003,
trade-2d3483a3cf05fba8,EURUSD,2026-06-12T13:35:00Z,30.0,0.7,0.3,0.0,3.73800953,5.76858505,-1.0,4.43989811,-0.80384538,7.7588427,1.0,0.50065117,33.23333333,5.76858505,2.33332889,
trade-b0f5721589496ddc,USDJPY,2026-06-15T00:10:00Z,30.0,0.26666667,0.73333333,0.0,1.38442722,-1.0,-1.0,2.52048937,-1.15743488,10.35861854,1.0,1.1410645,22.66666667,7.94160207,0.36363723,
trade-c9e7a097ee7feff8,AUDUSD,2026-06-15T04:05:00Z,30.0,0.7,0.3,0.0,6.81916862,10.17024089,-1.0,8.04074684,-0.50429967,10.59217082,1.0,2.81068728,34.0,10.17024089,2.33332889,
trade-b20a803960f7c8ea,NZDUSD,2026-06-15T08:10:00Z,30.0,0.6,0.4,0.0,4.46881822,8.11469703,-1.0,5.69799641,-0.94763348,7.03754265,1.0,4.86568445,29.96666667,8.11469703,1.49999875,
trade-da01dd1f02c533f2,NZDUSD,2026-06-15T13:05:00Z,30.0,0.0,0.63333333,0.36666667,0.44395868,-1.0,-1.0,2.00235331,-0.88622392,3.57723364,1.0,1.20281615,43.96666667,8.96718613,1.58e-06,
trade-415bd1916166114b,NZDUSD,2026-06-15T13:55:00Z,30.0,0.0,0.3,0.7,2.10726858,2.4413436,-1.0,3.24254855,-0.77145958,3.46472426,0.96666667,1.54152957,74.96666667,7.20029211,3.33e-06,
trade-0aed5695fa4533fd,AUDUSD,2026-06-15T17:45:00Z,30.0,0.16666667,0.1,0.73333333,3.01866238,3.08604858,2.39813233,4.61486319,-0.52198734,2.92177421,1.0,0.84182168,82.16666667,5.90892245,1.66666,
trade-b87d507294cad681,USDCAD,2026-06-16T08:15:00Z,30.0,0.76666667,0.23333333,0.0,1.67621334,2.49071305,2.49071305,2.38501128,-0.65955643,5.39021902,1.0,0.93074342,17.03333333,2.49071305,3.28570449,
trade-bbf74687ab42912c,EURUSD,2026-06-16T09:30:00Z,30.0,0.0,0.13333333,0.86666667,0.86459167,1.15744488,0.08294703,3.44043767,-0.49550087,1.20110022,0.93333333,0.83491644,85.56666667,4.80690712,7.5e-06,
trade-4d0f0848d86e761e,USDCHF,2026-06-16T15:05:00Z,30.0,0.0,0.76666667,0.23333333,-0.56858813,-1.0,-1.0,0.47317039,-1.01563604,0.99877578,0.86666667,0.86144935,42.33333333,4.49448124,1.3e-06,
trade-44601c93ea0b5e90,USDCAD,2026-06-16T20:20:00Z,30.0,0.9,0.03333333,0.06666667,3.6224368,3.94921228,3.94921228,4.11095916,-0.21292975,0.8058536,0.86666667,1.17283907,49.36666667,3.94921228,26.99922002,
trade-b942521d0ae0ccf7,EURUSD,2026-06-17T04:25:00Z,30.0,0.0,0.8,0.2,-0.70874189,-1.0,-1.0,1.71841692,-1.06628331,0.73894241,0.66666667,1.46680291,38.36666667,13.84038758,1.25e-06,
trade-78d8db2b190c9278,USDCAD,2026-06-18T14:20:00Z,30.0,0.53333333,0.46666667,0.0,0.38051852,1.58847223,-1.0,1.37078477,-0.83574981,11.51771939,1.0,1.63001862,21.66666667,1.58847223,1.14285684,
trade-9c8f4abf0cfdee10,EURUSD,2026-06-18T15:50:00Z,30.0,0.56666667,0.43333333,0.0,1.48345821,3.38257332,-1.0,3.11308408,-1.51040497,16.04598908,1.0,1.67459391,43.96666667,3.38257332,1.3076916,
trade-169b2a766ecd25b8,AUDUSD,2026-06-18T16:10:00Z,30.0,0.76666667,0.23333333,0.0,4.05151484,5.58893241,5.58893241,4.49668506,-0.59831907,7.8320486,1.0,0.39030751,33.5,5.58893241,3.28570449,
trade-1d60d2148091bd8a,USDCAD,2026-06-18T20:35:00Z,30.0,0.53333333,0.46666667,0.0,1.43051488,3.55721541,-1.0,3.18882774,-0.85416969,19.74908436,1.0,1.95225474,21.3,3.55721541,1.14285684,
trade-848106c55a81ac5d,USDJPY,2026-06-19T08:05:00Z,30.0,0.93333333,0.06666667,0.0,3.25256321,3.55631773,3.55631773,4.05516349,-0.54173938,6.26956464,1.0,0.98484814,51.93333333,3.55631773,13.999805,
trade-a6358ef0a11dbec3,USDCHF,2026-06-19T12:55:00Z,30.0,0.56666667,0.43333333,0.0,1.62351321,3.6297292,-1.0,2.3433897,-0.77780084,4.35251944,1.0,0.68409774,28.6,3.6297292,1.3076916,
trade-f359778550274fcf,USDCAD,2026-06-19T12:55:00Z,30.0,0.36666667,0.63333333,0.0,0.74274375,-1.0,-1.0,1.78679173,-0.95834126,4.08652329,1.0,0.93307773,21.2,3.75293751,0.57894803,
trade-e327024dc4a816f0,USDCAD,2026-06-19T20:25:00Z,30.0,0.66666667,0.33333333,0.0,6.43922041,10.15883061,-1.0,7.50069898,-0.63783265,9.27334091,1.0,2.52477689,28.36666667,10.15883061,1.999997,
trade-fa596be2db4ead39,USDCAD,2026-06-21T23:10:00Z,30.0,0.23333333,0.76666667,0.0,2.39228368,-1.0,-1.0,3.48534485,-1.15419371,7.69596808,1.0,2.04196785,10.06666667,13.53835861,0.30434873,
trade-dfe6aa4fbf27f170,USDCAD,2026-06-22T00:55:00Z,30.0,0.26666667,0.73333333,0.0,2.80042578,-1.0,-1.0,5.04730708,-1.11242779,6.88750699,0.96666667,3.97790276,16.33333333,13.25159666,0.36363723,
trade-110484d1d941b4b3,USDCHF,2026-06-22T01:45:00Z,30.0,0.53333333,0.46666667,0.0,6.33488578,12.75291083,-1.0,7.56112423,-0.86460362,7.45176992,1.0,3.49170639,33.2,12.75291083,1.14285684,
trade-a9d55f503bec4079,USDCHF,2026-06-22T12:05:00Z,30.0,0.0,0.16666667,0.83333333,3.58364896,4.49427023,3.48606666,4.32812149,-0.61573577,4.38067329,1.0,0.80303668,82.1,7.55533779,6e-06,
trade-5fb21a5ca7d71578,EURUSD,2026-06-22T13:15:00Z,30.0,0.0,0.0,1.0,0.37504335,0.17673265,-0.00254177,1.17629371,-0.56199626,0.37504335,0.73333333,0.47020998,96.0,3.20365186,1.0,
trade-9053f7f06ed72896,NZDUSD,2026-06-22T14:10:00Z,30.0,0.23333333,0.76666667,0.0,-0.14978998,-1.0,-1.0,0.63260673,-1.10645508,3.87855275,1.0,0.85870286,21.16666667,2.64375721,0.30434873,
trade-8af1adb7efef8e80,GBPUSD,2026-06-23T01:00:00Z,30.0,0.36666667,0.63333333,0.0,0.96681381,-1.0,-1.0,2.13838859,-0.98059904,2.10586875,1.0,0.87949108,13.03333333,4.36403767,0.57894803,
trade-4d7ae16ad2ef2d32,EURUSD,2026-06-23T03:05:00Z,30.0,0.0,0.56666667,0.43333333,2.6773225,-1.0,-1.0,4.67900137,-1.1023616,7.39720598,1.0,0.76869829,54.8,14.27692236,1.76e-06,
trade-d531216ecbf5002a,EURUSD,2026-06-23T04:00:00Z,30.0,0.0,0.83333333,0.16666667,0.35691101,-1.0,-1.0,2.23337712,-1.21295979,7.30087203,1.0,0.88320059,27.43333333,14.96804086,1.2e-06,
trade-b8fa33c1ca448e09,USDCAD,2026-06-23T11:20:00Z,30.0,0.0,0.03333333,0.96666667,2.14189479,2.21305857,2.16777244,2.65802184,-0.34699455,2.25279562,1.0,0.19977798,93.13333333,7.9457376,3e-05,
trade-002ed8d26d5bae34,USDCHF,2026-06-23T12:05:00Z,30.0,0.0,0.16666667,0.83333333,3.08399673,3.31060794,2.67427822,5.90626347,-0.59032223,3.90227124,1.0,1.24550251,82.26666667,15.28986246,6e-06,
trade-58188011aa35af03,EURUSD,2026-06-23T20:05:00Z,30.0,0.56666667,0.43333333,0.0,4.92964226,9.46407458,-1.0,7.23682555,-1.07525404,16.52664536,1.0,1.4378221,44.0,9.46407458,1.3076916,
trade-6d83d147bbca6c37,USDCHF,2026-06-24T01:45:00Z,30.0,0.0,0.03333333,0.96666667,0.77387375,0.8443436,0.56611898,3.85896163,-0.45407723,0.84656155,1.0,0.2867659,93.0,11.32739605,3e-05,
trade-81c128eedec85a25,USDCAD,2026-06-24T05:05:00Z,30.0,0.6,0.4,0.0,4.78392073,8.63986788,-1.0,5.91516481,-0.75773457,7.37984865,1.0,1.06417677,23.0,8.63986788,1.49999875,
trade-25baba3e5fdef82c,NZDUSD,2026-06-24T05:50:00Z,30.0,0.4,0.6,0.0,3.32527835,-1.0,-1.0,5.06666028,-1.20506068,10.25482993,1.0,2.33376356,36.43333333,9.81319587,0.66666722,
trade-0ce548229348cdaa,USDCAD,2026-06-24T12:20:00Z,30.0,0.73333333,0.26666667,0.0,6.61970213,9.39050291,1.59762573,7.3513328,-0.77181844,11.48352036,1.0,0.91074666,32.26666667,9.39050291,2.74999344,
trade-1b1bb0467cb4c673,USDCAD,2026-06-24T18:30:00Z,30.0,0.73333333,0.26666667,0.0,6.02292759,8.57671944,1.39417986,6.66877322,-0.62351051,10.00293424,1.0,2.40254044,37.93333333,8.57671944,2.74999344,
trade-c595900d1577ad1d,USDCAD,2026-06-25T02:10:00Z,30.0,0.96666667,0.03333333,0.0,6.40490018,6.66024156,6.66024156,6.6898294,-0.43363628,3.38531875,1.0,1.93161255,41.1,6.66024156,28.99916003,
trade-bb81cbdcb05e08e5,NZDUSD,2026-06-25T02:40:00Z,30.0,0.2,0.3,0.5,3.62541994,3.43778161,-1.0,6.48105902,-0.66362177,4.34571666,1.0,1.6870511,65.8,9.92634703,0.66666778,
trade-b139ba86266503f7,USDCHF,2026-06-25T11:45:00Z,30.0,0.83333333,0.16666667,0.0,1.97523598,2.57028317,2.57028317,2.34629094,-0.64936977,3.22122224,1.0,0.70130401,31.16666667,2.57028317,4.999976,
trade-feb75aacd23af415,AUDUSD,2026-06-25T20:10:00Z,30.0,0.3,0.7,0.0,-0.2205479,-1.0,-1.0,0.91914378,-1.02672701,1.73011749,0.8,1.77966855,28.76666667,1.59817365,0.42857224,
trade-1993f7babe494df3,USDCAD,2026-06-26T00:00:00Z,30.0,0.9,0.1,0.0,1.72253812,2.02504235,2.02504235,1.91562891,-0.61038919,2.51599566,1.0,0.28296182,38.93333333,2.02504235,8.99992,
trade-7e975a9351943ebf,NZDUSD,2026-06-26T06:15:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.3604593,-1.20457403,0.21581366,0.76666667,0.47004452,16.86666667,11.46026789,1e-06,
trade-8491728d3610b170,AUDUSD,2026-06-26T06:20:00Z,30.0,0.0,0.96666667,0.03333333,-0.98447741,-1.0,-1.0,0.58462097,-1.16912398,-0.58625562,0.03333333,0.37541506,32.7,11.28832518,1.03e-06,
trade-cbeeb2c8d2b3921a,USDCHF,2026-06-26T12:15:00Z,30.0,0.46666667,0.53333333,0.0,0.33347002,-1.0,-1.0,1.42767591,-1.01074327,7.94223203,1.0,0.59551065,17.96666667,1.85743575,0.87500023,
trade-b306ab722572275e,NZDUSD,2026-06-26T14:25:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.00287781,-1.11161787,-1.48151592,0.0,0.19262687,15.33333333,5.53737859,1e-06,
