meta_trade_id,meta_symbol,meta_signal_time_utc,k_paths,k_p_target_first,k_p_stop_first,k_p_timeout,k_expected_r,k_median_r,k_expected_r_p25,k_mean_mfe_r,k_mean_mae_r,k_mean_terminal_r,k_p_terminal_favorable,k_dispersion_r,k_mean_bars_to_exit,k_reward_r,k_target_stop_ratio,k_error
trade-2f8cb8d62daa1a60,USDCHF,2025-09-26T08:05:00Z,30.0,0.93333333,0.06666667,0.0,4.2890126,4.66679921,4.66679921,4.96730493,-0.5138002,6.89022352,1.0,0.85223242,57.9,4.66679921,13.999805,
trade-03248c5b5468cf23,EURUSD,2025-09-26T11:10:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.36862352,-2.006379,4.68926787,1.0,1.15458345,12.46666667,7.03875881,1e-06,
trade-513d2e3f17a464b7,USDJPY,2025-09-26T12:40:00Z,30.0,0.06666667,0.03333333,0.9,1.26088848,1.21488959,1.06824103,1.56780362,-0.60482121,1.32055452,1.0,0.36108395,91.3,2.72461164,1.99997,
trade-1c04b158841b6933,AUDUSD,2025-09-30T21:25:00Z,30.0,0.8,0.06666667,0.13333333,3.44621469,3.87108861,3.87108861,3.83831395,-0.58722665,4.51590942,1.0,0.74632551,57.6,3.87108861,11.999835,
trade-eb75cf8e7bbf9b79,USDJPY,2025-10-01T04:25:00Z,30.0,0.0,0.86666667,0.13333333,-0.36676822,-1.0,-1.0,0.82710473,-1.19626019,3.9763488,1.0,0.67711702,28.1,5.70026994,1.15e-06,
trade-06f54c4de26a14a4,AUDUSD,2025-10-01T07:10:00Z,30.0,0.56666667,0.1,0.33333333,2.83949298,3.58514606,2.72592004,3.30349582,-0.58039803,3.46610209,1.0,0.80999514,81.23333333,3.58514606,5.66662,
trade-86ca11a9ba4ace00,AUDUSD,2025-10-01T10:10:00Z,30.0,0.23333333,0.3,0.46666667,2.1199865,2.88818284,-1.0,2.86460915,-0.77229665,3.55697131,1.0,0.70149801,70.16666667,4.46414276,0.77777852,
trade-650c9d87926a19a1,GBPUSD,2025-10-01T14:50:00Z,30.0,1.0,0.0,0.0,1.88641163,1.88641163,1.88641163,1.98856592,-0.50055232,2.02216672,1.0,0.17753591,32.83333333,1.88641163,1000001.0,
trade-f03840b01329d6db,AUDUSD,2025-10-01T14:50:00Z,30.0,0.03333333,0.03333333,0.93333333,0.22872455,0.18887094,0.06082381,0.86138133,-0.65699277,0.25631051,0.86666667,0.2755469,92.43333333,1.56167129,1.0,
trade-6c59b1616ab04c28,USDJPY,2025-10-01T21:30:00Z,30.0,0.6,0.16666667,0.23333333,1.96174081,2.71642241,2.1160839,2.38323629,-0.59458361,2.73043409,1.0,0.70516041,61.43333333,2.71642241,3.5999844,
trade-4313030daef0096e,GBPUSD,2025-10-02T09:10:00Z,30.0,0.9,0.0,0.1,2.99997492,3.04305992,3.04305992,3.18653551,-0.35529522,2.77893942,1.0,0.19888905,69.16666667,3.04305992,900001.0,
trade-0fe181e8296b400c,NZDUSD,2025-10-02T10:05:00Z,30.0,1.0,0.0,0.0,2.25236764,2.25236764,2.25236764,2.57250855,-0.29145072,4.18929846,1.0,0.25551585,36.93333333,2.25236764,1000001.0,
trade-13eed86c11c53ce3,EURUSD,2025-10-03T01:05:00Z,30.0,0.03333333,0.5,0.46666667,-0.07591988,-0.55686841,-1.0,0.80623867,-1.10510382,0.73555794,0.83333333,0.6800028,79.0,2.17599422,0.06666853,
trade-0e3e9e68c1bed303,USDCAD,2025-10-03T07:05:00Z,30.0,0.73333333,0.23333333,0.03333333,2.14760722,3.19578696,1.63962433,2.95693147,-0.76203863,3.91966517,1.0,1.32360134,58.06666667,3.19578696,3.14284796,
trade-90e701b42453df44,USDCAD,2025-10-03T12:40:00Z,30.0,0.2,0.1,0.7,0.7516301,0.6897583,0.37089178,1.51349062,-0.57437478,0.81821226,0.96666667,0.50307646,76.93333333,2.00106587,1.99999,
trade-fded6719e3134c5f,NZDUSD,2025-10-03T13:50:00Z,30.0,0.06666667,0.1,0.83333333,1.48118462,1.6891964,0.6508706,2.27247589,-0.56811295,1.68102819,1.0,0.78604055,86.6,3.5695621,0.66667,
trade-cf6a9aade1f1926c,AUDUSD,2025-10-05T22:10:00Z,30.0,0.03333333,0.63333333,0.33333333,0.19580887,-1.0,-1.0,1.23901012,-1.05767546,2.24836214,1.0,0.63159648,38.83333333,4.22797281,0.05263307,
trade-c4a8c042c58366dc,USDCAD,2025-10-06T13:10:00Z,30.0,0.0,0.6,0.4,-0.40579174,-1.0,-1.0,1.37429933,-0.96678185,0.5639472,0.8,0.59080083,49.6,5.3966341,1.67e-06,
trade-d511e74fea22f461,USDCAD,2025-10-07T06:55:00Z,30.0,0.0,0.23333333,0.76666667,-0.21805309,-0.10117314,-0.6919631,1.06318031,-0.80474033,0.07523164,0.6,0.39939418,82.86666667,2.1627746,4.29e-06,
trade-d29f3d7b1ad2bdb1,USDCAD,2025-10-07T09:30:00Z,30.0,0.0,0.13333333,0.86666667,0.80534643,0.92185561,0.38571758,2.29416361,-0.68396644,1.12275418,0.96666667,0.60465886,85.33333333,4.53105048,7.5e-06,
trade-4f89bded90d49960,USDCAD,2025-10-07T14:55:00Z,30.0,0.0,0.43333333,0.56666667,-0.64957485,-0.66794051,-1.0,0.58941419,-0.9427478,-0.48978572,0.03333333,0.2775676,61.96666667,2.14358423,2.31e-06,
trade-2d1293f9c87f6568,USDCAD,2025-10-07T16:05:00Z,30.0,0.0,0.86666667,0.13333333,-0.924952,-1.0,-1.0,0.54176033,-1.08211609,-0.68268223,0.03333333,0.42513256,30.76666667,2.62446895,1.15e-06,
trade-c4f5e96d9256a8f0,USDJPY,2025-10-07T22:40:00Z,30.0,0.66666667,0.26666667,0.06666667,6.54257378,9.37927597,1.32594665,8.10938327,-0.56093529,9.83874666,1.0,0.87271617,31.7,9.37927597,2.49999438,
trade-c9050230bb9e8d9e,GBPUSD,2025-10-07T23:25:00Z,30.0,0.0,0.86666667,0.13333333,-0.65331152,-1.0,-1.0,1.12842739,-1.45681247,1.63676138,0.86666667,1.33299389,32.63333333,9.98404316,1.15e-06,
trade-92c09fb469cd07ed,AUDUSD,2025-10-08T04:55:00Z,30.0,0.0,0.36666667,0.63333333,7.22247463,11.51957992,-1.0,8.79274428,-0.84140546,12.17435871,1.0,1.16014196,65.23333333,14.97911763,2.73e-06,
trade-fa4778f2bd44d03a,EURUSD,2025-10-08T09:10:00Z,30.0,0.6,0.4,0.0,2.01357969,4.02263282,-1.0,2.84708077,-1.10869974,11.44556902,1.0,0.55750779,25.2,4.02263282,1.49999875,
trade-33e681fe0bf9edec,AUDUSD,2025-10-08T09:10:00Z,30.0,0.3,0.7,0.0,0.80370422,-1.0,-1.0,2.30211031,-1.32355368,15.05441212,1.0,0.94134242,16.0,5.01234739,0.42857224,
trade-418f7e1fb49dc212,USDJPY,2025-10-08T12:45:00Z,30.0,0.03333333,0.4,0.56666667,6.18430484,10.29678496,-1.0,6.74577059,-0.90823057,10.96898867,1.0,0.65678074,57.26666667,12.82037177,0.08333562,
trade-af09426a1955c9c0,EURUSD,2025-10-08T22:05:00Z,30.0,0.0,0.83333333,0.16666667,-0.70366711,-1.0,-1.0,0.40210188,-1.39174552,0.73686797,0.86666667,0.61142158,47.13333333,1.53353669,1.2e-06,
trade-7a89821516e777f2,USDJPY,2025-10-09T02:55:00Z,30.0,0.0,0.06666667,0.93333333,1.29910708,1.37407016,1.03655198,1.8659321,-0.54802776,1.4947664,1.0,0.48981836,92.4,6.05618583,1.5e-05,
trade-43fccbaec07cd78a,NZDUSD,2025-10-09T15:55:00Z,30.0,0.0,0.5,0.5,0.45433845,0.06741699,-1.0,1.60513918,-0.91808886,1.83199766,1.0,0.41808268,60.96666667,9.53267036,2e-06,
trade-96f97d9e08cad99a,EURUSD,2025-10-09T18:40:00Z,30.0,0.76666667,0.23333333,0.0,8.95960563,11.99078995,11.99078995,10.89059366,-0.83392767,15.99515934,1.0,1.35075365,24.66666667,11.99078995,3.28570449,
trade-6ea346448b5aeb3c,USDCHF,2025-10-09T23:25:00Z,30.0,1.0,0.0,0.0,4.87231483,4.87231483,4.87231483,5.23584936,-0.27513678,8.74322575,1.0,0.75713055,28.23333333,4.87231483,1000001.0,
trade-986ed023fb60cfa0,GBPUSD,2025-10-10T02:25:00Z,30.0,0.76666667,0.23333333,0.0,1.78305477,2.63007144,2.63007144,2.92338224,-0.616395,6.46024017,1.0,0.64501851,44.83333333,2.63007144,3.28570449,
trade-ef37248510a4c590,USDCAD,2025-10-10T04:45:00Z,30.0,0.96666667,0.0,0.03333333,6.90380656,6.93539038,6.93539038,7.40701779,-0.26224124,7.14970971,1.0,0.65921409,58.23333333,6.93539038,966667.66666667,
trade-fe61834b8c88c2b7,USDCHF,2025-10-10T07:05:00Z,30.0,0.6,0.36666667,0.03333333,1.12454139,2.37154589,-1.0,1.64628566,-0.88453762,3.34679898,1.0,0.86954262,49.0,2.37154589,1.6363619,
trade-295bcf43e809a64b,AUDUSD,2025-10-10T07:30:00Z,30.0,0.66666667,0.1,0.23333333,1.97954798,2.43964304,2.16937457,2.22788644,-0.54059659,2.33774289,1.0,0.41193433,74.1,2.43964304,6.66661,
trade-55e7d100ef453255,NZDUSD,2025-10-10T07:30:00Z,30.0,0.0,0.3,0.7,1.83675902,2.80485636,-1.0,2.3833831,-0.828964,3.05132978,1.0,0.36341707,72.9,8.0722923,3.33e-06,
trade-c1c79df26b214b36,USDCAD,2025-10-10T09:55:00Z,30.0,0.3,0.4,0.3,5.00433397,7.28198085,-1.0,5.98707991,-0.82342381,8.93982536,1.0,1.70951052,53.06666667,10.01387608,0.75000062,
trade-eccb01cc4b07a276,USDCHF,2025-10-10T13:10:00Z,30.0,0.83333333,0.16666667,0.0,3.3539688,4.22476256,4.22476256,6.12059602,-0.52917487,6.74089418,1.0,1.79493311,76.83333333,4.22476256,4.999976,
trade-559f8e48518afda7,USDCAD,2025-10-10T17:35:00Z,30.0,0.16666667,0.03333333,0.8,1.55080894,1.307415,0.99102341,2.75613184,-0.16268059,1.29564363,1.0,0.56282839,85.23333333,3.45987159,4.99988,
trade-114fd4dc3784db43,USDCHF,2025-10-13T02:25:00Z,30.0,0.0,0.0,1.0,0.29278111,0.29904882,0.18896313,0.51908946,-0.34062586,0.29278111,0.86666667,0.2062137,96.0,1.61707415,1.0,
trade-b9cbb62cb06d6070,USDCAD,2025-10-13T06:05:00Z,30.0,0.03333333,0.4,0.56666667,0.69855568,0.79447216,-1.0,2.7822341,-0.79416486,0.29996756,0.6,1.86815881,65.16666667,5.20011814,0.08333562,
trade-02a920c19e3d0b44,NZDUSD,2025-10-13T09:00:00Z,30.0,0.23333333,0.5,0.26666667,0.52189013,0.03268814,-1.0,1.18190242,-0.96445826,2.06035427,1.0,0.33857992,51.26666667,2.32695421,0.46666773,
trade-af207d68a82b3f7a,NZDUSD,2025-10-13T14:40:00Z,30.0,0.0,0.36666667,0.63333333,0.79197747,1.52829427,-1.0,1.51234393,-0.89321252,1.88392453,1.0,0.40247731,65.56666667,3.34298951,2.73e-06,
trade-529fdba854f6387b,AUDUSD,2025-10-14T05:15:00Z,30.0,0.0,0.2,0.8,4.12369333,4.8517304,3.18511421,5.77458402,-0.62215814,5.0030942,1.0,1.9582143,80.43333333,11.87151236,5e-06,
trade-82cb7999cec965d3,USDJPY,2025-10-14T06:05:00Z,30.0,0.1,0.0,0.9,0.63460325,0.67779774,0.23512018,0.94289914,-0.30519791,0.61728734,1.0,0.39888127,94.9,1.52271037,100001.0,
trade-0bfc57d57ebaf2ed,GBPUSD,2025-10-14T07:00:00Z,30.0,0.0,0.0,1.0,3.37064727,3.4505174,2.71790402,3.97272082,-0.49391138,3.37064727,1.0,0.78587172,96.0,8.16752661,1.0,
trade-594c90516c47877a,EURUSD,2025-10-14T08:55:00Z,30.0,0.0,0.23333333,0.76666667,2.53479318,3.42897344,2.91534878,3.13204209,-0.75685035,3.65829569,1.0,0.37330913,76.7,6.52531317,4.29e-06,
trade-89dc87687c411e6a,NZDUSD,2025-10-14T12:50:00Z,30.0,0.7,0.3,0.0,2.77250464,4.38929234,-1.0,3.29381467,-0.86074968,5.47456629,1.0,0.68528942,27.63333333,4.38929234,2.33332889,
trade-11c4d4047ec49243,USDCHF,2025-10-14T16:25:00Z,30.0,0.0,0.06666667,0.93333333,0.62325709,0.67634588,0.4705972,1.04554781,-0.62961574,0.71472669,0.96666667,0.37156542,94.16666667,3.28870511,1.5e-05,
trade-bbbd216355979d21,USDJPY,2025-10-15T08:45:00Z,30.0,0.73333333,0.26666667,0.0,2.57419434,3.87390138,0.21847534,3.10643316,-0.73761102,8.45125568,1.0,0.74040319,30.8,3.87390138,2.74999344,
trade-8d4a77a9211799ca,USDJPY,2025-10-15T11:05:00Z,30.0,0.06666667,0.93333333,0.0,-0.64965656,-1.0,-1.0,1.2854737,-1.80411007,8.59276236,1.0,1.76616937,11.73333333,4.25515155,0.07142957,
trade-45bdfa9685f24da3,USDJPY,2025-10-15T14:30:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.94668741,-1.73530561,6.4324975,1.0,2.127614,3.33333333,4.31226175,1e-06,
trade-32db613f5c2e2575,USDJPY,2025-10-15T20:10:00Z,30.0,0.0,0.3,0.7,2.18945703,2.99460892,-1.0,2.97865472,-0.87915639,3.74003688,1.0,0.84144801,77.2,8.45574201,3.33e-06,
trade-85eb8f458abb1c44,USDJPY,2025-10-16T03:25:00Z,30.0,0.0,0.03333333,0.96666667,4.22808029,4.43027904,3.99413334,4.62080206,-0.38350199,4.41438222,1.0,0.59226087,93.46666667,8.45040406,3e-05,
trade-46f62a646752492e,EURUSD,2025-10-16T09:25:00Z,30.0,0.9,0.0,0.1,3.59469956,3.65980154,3.65980154,3.82750219,-0.29330516,3.52933541,1.0,0.2798521,75.66666667,3.65980154,900001.0,
trade-31c9f5cd4fc0b901,GBPUSD,2025-10-16T12:00:00Z,30.0,0.8,0.2,0.0,2.8766203,3.84577538,3.84577538,3.37910486,-0.66247896,8.36982877,1.0,0.55270317,23.33333333,3.84577538,3.999985,
trade-357e8d5b739fb400,USDJPY,2025-10-16T12:20:00Z,30.0,0.0,0.9,0.1,-0.89877553,-1.0,-1.0,0.34281017,-1.295613,0.09285284,0.6,0.45223423,19.3,7.93122628,1.11e-06,
trade-8b1903ed280bccac,GBPUSD,2025-10-16T15:05:00Z,30.0,0.93333333,0.06666667,0.0,2.45197207,2.69854151,2.69854151,2.73820504,-0.52050708,3.9899212,1.0,0.53465211,26.83333333,2.69854151,13.999805,
trade-ba20243cd4ec7395,GBPUSD,2025-10-17T02:50:00Z,30.0,0.93333333,0.03333333,0.03333333,4.5745184,4.8426444,4.8426444,5.10087394,-0.44589858,5.92844784,1.0,1.10655307,65.43333333,4.8426444,27.99919002,
trade-ae2cb71625521e6e,USDCAD,2025-10-17T09:05:00Z,30.0,0.0,0.0,1.0,0.45165558,0.50950682,0.33732343,0.87832878,-0.30617811,0.45165558,0.96666667,0.20236991,96.0,2.02773726,1.0,
trade-280d0f424bc987aa,AUDUSD,2025-10-20T19:05:00Z,30.0,0.46666667,0.53333333,0.0,2.18619296,-1.0,-1.0,3.68025959,-0.85142146,13.78808693,1.0,1.08306304,31.83333333,5.82755633,0.87500023,
trade-d669c2f11d9be5c4,EURUSD,2025-10-21T02:00:00Z,30.0,0.23333333,0.76666667,0.0,0.03042449,-1.0,-1.0,1.00118021,-1.35014366,9.97798232,1.0,1.56890634,16.2,3.41610495,0.30434873,
trade-743356efb8da8d53,GBPUSD,2025-10-21T23:10:00Z,30.0,0.43333333,0.46666667,0.1,3.51432047,6.12672043,-1.0,4.70992281,-1.01279113,7.943902,1.0,1.34954331,48.5,7.72597154,0.92857158,
trade-7217cee460636ed1,GBPUSD,2025-10-22T01:45:00Z,30.0,0.56666667,0.23333333,0.2,3.50257966,5.09310658,3.65350602,4.11428722,-0.67588423,5.48833164,1.0,1.10104271,67.46666667,5.09310658,2.42856531,
trade-3163d00c30dacd31,USDCHF,2025-10-22T06:10:00Z,30.0,0.7,0.13333333,0.16666667,2.81490228,3.69025209,2.32950603,3.42760356,-0.48768199,3.57039694,1.0,1.12376515,64.73333333,3.69025209,5.24996813,
trade-a904a0dacb13d1ca,GBPUSD,2025-10-22T12:50:00Z,30.0,0.7,0.3,0.0,2.45768237,3.93954625,-1.0,2.95456385,-0.84996997,6.7123475,1.0,0.56813904,16.7,3.93954625,2.33332889,
trade-1b2827ff6ac0ea43,USDJPY,2025-10-22T13:35:00Z,30.0,0.03333333,0.0,0.96666667,1.92518866,1.7615299,1.48327004,2.22530781,-0.37818499,1.92908386,1.0,0.65988262,95.83333333,4.52437241,33334.33333333,
trade-89b3d39c4ab16d33,USDJPY,2025-10-22T18:50:00Z,30.0,0.0,0.1,0.9,1.06587771,1.10983288,0.43987289,2.00035601,-0.44808679,1.44506114,0.96666667,0.99595765,93.0,6.43845144,1e-05,
trade-e3383890aedb5264,USDCHF,2025-10-22T21:55:00Z,30.0,0.0,0.56666667,0.43333333,-0.46012544,-1.0,-1.0,0.75771479,-0.98452221,0.42036691,0.7,0.62127738,64.76666667,3.43889151,1.76e-06,
trade-1d196c69c69627aa,USDCAD,2025-10-22T22:30:00Z,30.0,0.6,0.4,0.0,1.1372353,2.56205884,-1.0,2.34077903,-1.1905245,7.94017771,1.0,1.30203752,31.43333333,2.56205884,1.49999875,
trade-e5f684982452bd5c,USDCAD,2025-10-23T06:25:00Z,30.0,0.13333333,0.86666667,0.0,-0.57429776,-1.0,-1.0,0.67647321,-1.32085737,4.74879462,1.0,1.07152971,16.93333333,2.1927668,0.15384713,
trade-98de5fdd993ac9e9,EURUSD,2025-10-23T11:35:00Z,30.0,0.0,0.06666667,0.93333333,0.76636028,0.87310678,0.73016923,1.24827378,-0.61920851,0.89748075,1.0,0.21148144,90.8,4.91225229,1.5e-05,
trade-dcece7042dd58cea,AUDUSD,2025-10-23T18:05:00Z,30.0,1.0,0.0,0.0,3.17020851,3.17020851,3.17020851,4.05229278,-0.51007013,8.0647853,1.0,1.2227008,30.76666667,3.17020851,1000001.0,
trade-e333f76a0a127337,USDCAD,2025-10-23T19:40:00Z,30.0,0.0,0.96666667,0.03333333,-0.94070353,-1.0,-1.0,-0.02572981,-1.20647622,1.32550408,1.0,0.50532133,20.0,1.98732314,1.03e-06,
trade-bc2e29df7901e766,GBPUSD,2025-10-24T03:25:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.52666943,-1.36133892,0.16508446,0.5,0.49071642,37.83333333,12.51909351,1e-06,
trade-cf9634a63848b9bd,USDJPY,2025-10-24T08:40:00Z,30.0,0.63333333,0.0,0.36666667,7.05664417,7.57005964,6.35989624,7.66443653,-0.25157738,6.78924196,1.0,0.7236338,75.36666667,7.57005964,633334.33333333,
trade-2d3260eadc4454cb,USDCAD,2025-10-24T13:55:00Z,30.0,1.0,0.0,0.0,3.37519779,3.37519779,3.37519779,3.71007184,-0.31968089,3.97592251,1.0,0.56598357,31.56666667,3.37519779,1000001.0,
trade-3a0a06c1361f7933,USDJPY,2025-10-27T04:15:00Z,30.0,0.0,0.0,1.0,4.38583953,4.60894761,3.89544708,6.2071321,-0.39387132,4.38583953,1.0,0.83039749,96.0,13.2710744,1.0,
trade-83e7e69cd1f0c0c6,GBPUSD,2025-10-28T06:25:00Z,30.0,0.96666667,0.03333333,0.0,2.14157102,2.24990105,2.24990105,2.39984452,-0.53258611,6.08618515,1.0,1.57097712,11.93333333,2.24990105,28.99916003,
trade-7be043a402bfad96,USDCHF,2025-10-28T08:50:00Z,30.0,0.83333333,0.16666667,0.0,1.80558067,2.3666968,2.3666968,2.13586062,-0.68030203,3.13502505,1.0,0.45576886,35.06666667,2.3666968,4.999976,
trade-94969200f8bcff74,USDJPY,2025-10-28T12:40:00Z,30.0,0.53333333,0.46666667,0.0,0.82470161,2.42131552,-1.0,1.37723467,-0.9594912,3.32798878,1.0,0.43133989,21.06666667,2.42131552,1.14285684,
trade-b2eeeb362ddc601d,GBPUSD,2025-10-28T18:00:00Z,30.0,0.16666667,0.2,0.63333333,9.30437476,11.22457523,8.53318487,10.61776533,-0.75381634,11.9633618,1.0,1.75545918,78.0,14.40459663,0.83333417,
trade-9563b1130f92f784,USDCAD,2025-10-29T05:50:00Z,30.0,0.13333333,0.83333333,0.03333333,0.45683421,-1.0,-1.0,1.79828724,-1.66360751,8.12834099,1.0,1.03565122,21.1,8.02852102,0.16000101,
trade-7c76f10bc40df077,USDJPY,2025-10-29T07:35:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.10235124,-1.26476192,3.07906403,1.0,0.57222079,17.5,2.49105535,1e-06,
trade-ad0f828607a17d60,USDJPY,2025-10-29T11:45:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.80997618,-1.64170187,-0.87355419,0.2,2.1202293,7.73333333,4.7592778,1e-06,
trade-ddb76b2e1152db26,AUDUSD,2025-10-29T13:50:00Z,30.0,0.7,0.0,0.3,3.13406868,3.38826175,2.73237387,3.44417602,-0.29209331,2.82825362,1.0,0.37607038,87.46666667,3.38826175,700001.0,
trade-33d8088cb1bb583f,GBPUSD,2025-10-29T17:55:00Z,30.0,0.43333333,0.56666667,0.0,0.52492184,-1.0,-1.0,1.66342887,-1.05976639,5.44023275,1.0,0.80960413,52.36666667,2.5190504,0.7647063,
trade-1f198a8bee5c4320,USDCHF,2025-10-29T18:10:00Z,30.0,0.63333333,0.2,0.16666667,2.75486846,3.89256892,2.83958522,3.31857774,-0.7452969,3.38805634,1.0,0.39465885,62.8,3.89256892,3.16665583,
trade-41c0efaf3fa4eb21,EURUSD,2025-10-30T19:15:00Z,30.0,0.46666667,0.53333333,0.0,5.10718153,-1.0,-1.0,7.22743409,-1.65357661,17.32520952,1.0,2.00470096,36.26666667,12.08681757,0.87500023,
trade-3e25832df403aba1,USDJPY,2025-10-30T20:50:00Z,30.0,0.9,0.03333333,0.06666667,9.91203104,10.43223251,10.43223251,11.09920191,-0.49194872,13.25904298,1.0,2.2590022,49.06666667,10.43223251,26.99922002,
trade-007ce61cb68ae92c,NZDUSD,2025-10-31T00:15:00Z,30.0,0.66666667,0.33333333,0.0,1.94012364,3.41018547,-1.0,2.50149553,-0.81352636,5.74492924,1.0,0.70668838,46.86666667,3.41018547,1.999997,
trade-fc1c5a960769859f,USDCAD,2025-10-31T00:15:00Z,30.0,0.66666667,0.06666667,0.26666667,6.59174933,7.50227386,6.71496755,7.1841743,-0.56659506,7.98914927,1.0,1.58939204,80.9,7.50227386,9.999865,
trade-da5e24373efc8d9d,AUDUSD,2025-10-31T01:25:00Z,30.0,0.6,0.36666667,0.03333333,2.40139935,4.42258134,-1.0,3.19844807,-0.90961502,7.94595605,1.0,1.442025,51.03333333,4.42258134,1.6363619,
trade-e4fc042c892c01c1,EURUSD,2025-10-31T02:15:00Z,30.0,0.83333333,0.13333333,0.03333333,4.25477481,5.10022036,5.10022036,4.87156354,-0.51653922,6.45785201,1.0,1.01754071,71.4,5.10022036,6.24996063,
trade-c0030ad0d0988f18,GBPUSD,2025-10-31T02:15:00Z,30.0,0.0,0.26666667,0.73333333,4.32138011,6.0369804,-0.0522948,5.35098779,-0.91862263,6.53947741,1.0,1.27717153,77.4,15.17241049,3.75e-06,
trade-92f67b6d7efcdc56,USDJPY,2025-10-31T06:35:00Z,30.0,0.33333333,0.26666667,0.4,3.23318733,3.52072645,-0.46925239,4.32076843,-0.59226854,6.17197736,1.0,3.22505518,69.3,6.59553373,1.24999906,
trade-5f3bd7faf084edb1,NZDUSD,2025-10-31T09:05:00Z,30.0,0.86666667,0.13333333,0.0,1.60842612,2.00972244,2.00972244,1.87241121,-0.38035119,7.28621207,1.0,0.84433862,29.8,2.00972244,6.49995875,
trade-8dcfe0ef908dea60,USDJPY,2025-10-31T11:40:00Z,30.0,0.16666667,0.5,0.33333333,3.77297662,0.39342256,-1.0,5.6383106,-0.84497937,13.89004828,1.0,7.23423373,49.46666667,16.38592287,0.33333467,
trade-2eba39bdc1fa8498,AUDUSD,2025-10-31T11:45:00Z,30.0,0.23333333,0.6,0.16666667,1.69261946,-1.0,-1.0,2.53919295,-1.25752423,6.38785927,1.0,1.08388932,41.7,6.44924832,0.38888991,
trade-3ddfdf048770ea1d,EURUSD,2025-10-31T11:55:00Z,30.0,0.0,0.7,0.3,-0.16254749,-1.0,-1.0,0.77048409,-1.08061947,2.51904039,1.0,1.16416922,38.03333333,4.66263918,1.43e-06,
trade-4784f4d0832095e3,USDJPY,2025-10-31T12:55:00Z,30.0,0.06666667,0.33333333,0.6,1.80792099,0.94934024,-1.0,3.03190415,-0.63452085,5.98564884,0.96666667,5.51711718,68.3,11.61916149,0.2000024,
trade-fbd5a3ec4bd754cc,USDCAD,2025-10-31T16:00:00Z,30.0,0.23333333,0.0,0.76666667,3.44327373,3.18118565,2.66419839,4.26822791,-0.26640376,3.18474423,1.0,0.77106918,90.3,5.08631438,233334.33333333,
trade-1d5492c92e8a4c9c,EURUSD,2025-10-31T16:25:00Z,30.0,0.03333333,0.2,0.76666667,3.88888978,5.09567574,3.95679185,4.83571475,-0.49514375,5.13470632,1.0,0.66825744,86.6,6.41151552,0.16667083,
trade-3e248fad12770368,AUDUSD,2025-10-31T16:25:00Z,30.0,0.16666667,0.53333333,0.3,2.2354765,-1.0,-1.0,3.92849331,-1.22196446,6.14820621,1.0,1.22550746,65.93333333,6.98139914,0.31250129,
trade-5adfa0ccaaaf5915,GBPUSD,2025-10-31T20:05:00Z,30.0,0.0,0.86666667,0.13333333,-0.66095709,-1.0,-1.0,0.51041652,-1.40650676,1.94044939,0.96666667,1.09704286,28.5,10.85092655,1.15e-06,
trade-1292ac2d6ffa8822,EURUSD,2025-10-31T20:40:00Z,30.0,0.26666667,0.73333333,0.0,0.13200411,-1.0,-1.0,1.34804211,-1.67917882,7.06797489,1.0,1.26055615,16.56666667,3.24501543,0.36363723,
trade-562c082eccf55207,USDJPY,2025-11-02T23:05:00Z,30.0,0.0,0.53333333,0.46666667,-0.51125994,-1.0,-1.0,0.97075516,-0.85722473,-0.03971921,0.43333333,0.56101383,59.6,8.2615201,1.87e-06,
trade-280d80e52f27fba2,USDCAD,2025-11-02T23:10:00Z,30.0,0.06666667,0.0,0.93333333,2.85197019,2.71177201,2.33664307,3.18319453,-0.45290487,2.8084904,1.0,0.60277521,95.26666667,4.45228502,66667.66666667,
trade-24015ce2346e2819,USDCHF,2025-11-03T03:55:00Z,30.0,0.96666667,0.03333333,0.0,1.8017291,1.89834045,1.89834045,2.18618665,-0.40529523,5.22924929,1.0,0.65465563,43.23333333,1.89834045,28.99916003,
trade-5530e95d70cd990d,EURUSD,2025-11-03T05:50:00Z,30.0,0.2,0.7,0.1,0.13516591,-1.0,-1.0,1.15717793,-1.27676221,3.31000146,1.0,1.06170277,43.83333333,3.18712504,0.28571531,
trade-bd1d865146d787c3,GBPUSD,2025-11-03T08:00:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.15287722,-1.43458619,1.08039106,0.86666667,1.15153985,8.96666667,15.23422559,1e-06,
trade-2126f44b54eceec1,AUDUSD,2025-11-03T08:55:00Z,30.0,0.0,0.96666667,0.03333333,-0.97717959,-1.0,-1.0,0.31447242,-1.19940548,-0.68953368,0.13333333,0.63375044,41.76666667,2.74244903,1.03e-06,
trade-c9e5d48ca990f240,USDCHF,2025-11-03T12:40:00Z,30.0,0.96666667,0.03333333,0.0,2.11013487,2.2173809,2.2173809,2.29523481,-0.3601091,5.30240641,1.0,0.31557224,21.83333333,2.2173809,28.99916003,
